"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
223,"NCT04903327","Study of Intravenous COVI-MSC for Treatment of COVID-19-Induced Acute Respiratory Distress",,"Recruiting","No Results Available","Covid19","Biological: COVI-MSC|Drug: Placebo","All-cause mortality rate at Day 28|All-cause mortality rate at Day 60 and Day 90|Number of ventilator-free days through Day 28|Number of ICU days through Day 28|Change in clinical status|Change in oxygenation","Sorrento Therapeutics, Inc.","All","18 Years and older   (Adult, Older Adult)","Phase 2","100","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","MSC-COV-201BR","November 16, 2021","November 2022","March 2023","May 26, 2021",,"March 16, 2022","Hospital São Rafael S.A. - Instituto D'Or de Pesquisa e Ensino, Salvador, BA, Brazil|Santa Casa de Misericórdia da Bahia (Hospital Santa Izabel), Salvador, BA, Brazil|Saraiva & Berlinger Ltda. - EPP (IPECC), Campinas, SP, Brazil|CECIP JAU - Centro de Estudos Clínicos do Interior Paulista Ltda., Jaú, SP, Brazil|CEMEC - Centro Multidisciplinar de Estudos Clínicos Ltda. - EPP, São Bernardo Do Campo, SP, Brazil|Impar Serviços Hospitalares S/A (Hospital Nove de Julho), São Paulo, SP, Brazil",,"https://ClinicalTrials.gov/show/NCT04903327"
224,"NCT03169231","Phase IIb Trial to Evaluate Longeveron Mesenchymal Stem Cells to Treat Aging Frailty",,"Completed","No Results Available","Aging Frailty","Biological: Longeveron Mesenchymal Stem Cells (LMSCs)|Other: Placebo","Change from baseline in 6 Minute Walk Test (6MWT) compared to placebo|Change in patient reported outcome of overall physical function capacity using the PROMIS-Physical Function-Short Form 20a compared to placebo|Change in TNF-alpha compared to placebo","Longeveron Inc.","All","70 Years to 85 Years   (Older Adult)","Phase 2","150","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","001-03","July 6, 2017","September 30, 2021","September 30, 2021","May 30, 2017",,"March 7, 2022","Soffer Health Institute, Aventura, Florida, United States|Clinical Research of South Florida, Coral Gables, Florida, United States|Clinical Physiology Associates, Fort Myers, Florida, United States|Panax Clinical Research, Miami Lakes, Florida, United States|Miami VA Healthcare System, Miami, Florida, United States|Vista Health Research, Miami, Florida, United States|Advanced Research for Health Improvement, LLC, Naples, Florida, United States",,"https://ClinicalTrials.gov/show/NCT03169231"
225,"NCT04670302","Mesenchymal Stem Cells and Amniotic Membrane Composite for Supraspinatus Tendon Repair Augmentation",,"Recruiting","No Results Available","Supraspinatus Tear","Procedure: Tendon repair procedure|Procedure: Tendon repair augmented with AAdMSC-HAM composite","Active range of motion (AROM) pre-surgery|Active range of motion (AROM) at 12 months follow-up|Pain pre-surgery|Pain at follow-up 12 months|Disabilities of the Arm, Shoulder, and Hand (DASH) score pre-surgery|Disabilities of the Arm, Shoulder, and Hand (DASH) score at follow-up 12 months|Constant-Murley Score (CS) pre-surgery|Constant-Murley Score (CS) at follow-up 12 months|Tear recurrence (re-tear)","Dr. Soetomo General Hospital","All","35 Years to 75 Years   (Adult, Older Adult)","Not Applicable","24","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Supportive Care","1208/KEPK/V/2019","October 17, 2019","December 31, 2021","December 31, 2022","December 17, 2020",,"December 17, 2020","Dr. Soetomo General Academic Hospital/ Department Orthopaedic & Traumatology Faculty of Medicine Universitas Airlangga, Surabaya, East Java, Indonesia",,"https://ClinicalTrials.gov/show/NCT04670302"
226,"NCT05549609","A Study of XSTEM-VLU in Patients With Difficult-to-heal Venous Leg Ulcers",,"Recruiting","No Results Available","Venous Leg Ulcer","Biological: XSTEM-VLU|Other: Vehicle","Safety and tolerability: Adverse events (AEs)|Safety and tolerability: Local tolerability|Safety and tolerability: Number of participants with abnormal 12-lead electrocardiogram (ECG)|Safety and tolerability: Number of participants with abnormal vital signs|Safety and tolerability: Number of participants with abnormal laboratory test results|Safety and tolerability: Number of participants with abnormal physical examination findings|Preliminary efficacy: Wound area reduction (absolute and percentage) compared to baseline|Preliminary efficacy: Proportion of patients with re-epithelialization of >=95% and >=50% of the wound area measured at baseline|Preliminary efficacy: Time to re-epithelialization of >=95% and >=50% of the wound area measured at baseline|Preliminary efficacy: Pain for target wound and the affected leg using Visual Analogue Scale (VAS)|Preliminary efficacy: Scar formation assessed by the Patient and Observer Scar Assessment Scale (POSAS)","Xintela AB|Vinnova","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","12","Industry|Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","XIN-XSTEM-201","September 2022","June 2023","June 2023","September 22, 2022",,"September 23, 2022","Burn Centre, Linköping University Hospital, Linköping, Sweden",,"https://ClinicalTrials.gov/show/NCT05549609"
227,"NCT03525418","Lomecel-B Delivered During Stage II Surgery for Hypoplastic Left Heart Syndrome (ELPIS)","ELPIS","Completed","No Results Available","HLHS","Biological: Longeveron Mesenchymal Stem Cells","Safety: To evaluate the safety and feasibility of intramyocardial injection of LMSCs during the Stage II (BDCPA) operation for HLHS via incidence of Treatment-Emergent Serious Adverse Events.|Efficacy: Change from baseline in right ventricular ejection fraction (%).|Efficacy: Change from baseline in right ventricular end-systolic volume.|Efficacy: Change from baseline in right ventricular end-diastolic volume.|Efficacy: Change from baseline in right ventricular end-diastolic diameter.|Efficacy: Change from baseline tricuspid regurgitation.|Efficacy: Change in weight (in kilograms).|Efficacy: Change in height (in centimeters).|Efficacy: Change in head circumference (in centimeters).|Efficacy: Number of patients with Treatment-Emergent Adverse Events, and total number of occurrences of Treatment-Emergent Adverse Events, through-out participation in trial.","Longeveron Inc.","All","1 Day to 1 Year   (Child)","Phase 1|Phase 2","10","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","00-0000-05","February 21, 2018","December 31, 2021","December 31, 2021","May 15, 2018",,"March 7, 2022","Emory University/Childen's Healthcare of Atlanta, Atlanta, Georgia, United States|University of Maryland Medical Center, Baltimore, Maryland, United States|Johns Hopkins University Hospital, Baltimore, Maryland, United States|Cincinnati Children's Hospital Medical Center, Cincinnati, Ohio, United States|University of Utah/Heart Center-Primary Children's Hospital, Salt Lake City, Utah, United States",,"https://ClinicalTrials.gov/show/NCT03525418"
228,"NCT00988338","Evaluation of Trinity Evolution in Patients Undergoing Foot and Ankle Fusion","TAF","Completed","No Results Available","Tibiotalar Arthrodesis|Subtalar Arthrodesis|Calcaneocuboid Arthrodesis|Talonavicular Arthrodesis|Double Arthrodesis (i.e. Calcaneocuboid and Talonavicular)|Triple Arthrodesis (i.e. Subtalar, Calcaneocuboid, and Talonavicular)","Biological: Trinity Evolution","Fusion Success|Improvement in scores: Ankle-Hindfoot Scale (AHS), Visual Analog Scale (VAS), and Health Survey (SF-36v2).","Orthofix Inc.","All","18 Years and older   (Adult, Older Adult)",,"106","Industry","Observational","Observational Model: Cohort|Time Perspective: Prospective","TY01AF","September 2009","January 2013","January 2013","October 2, 2009",,"October 28, 2021","Orthopaedic Associates of South Broward, PA, Hollywood, Florida, United States|Sinai Hospital of Baltimore / Rubin Institute for Advanced Orthopedics, Baltimore, Maryland, United States|New Mexico Orthopedics, Albuquerque, New Mexico, United States|OrthoCarolina Research Institute, Charlotte, North Carolina, United States|Duke University Medical Center, Durham, North Carolina, United States|Ohio Orthopedic Center of Excellence, Upper Arlington, Ohio, United States|The Western Pennsylvania Hospital, Pittsburgh, Pennsylvania, United States|University Orthopedics Center, State College, Pennsylvania, United States|Central Tennessee Foot and Ankle Center, Sparta, Tennessee, United States|Franciscan Foot and Ankle Specialists, Burien, Washington, United States",,"https://ClinicalTrials.gov/show/NCT00988338"
229,"NCT04527224","Study to Evaluate the Efficacy and Safety of AstroStem-V in Treatment of COVID-19 Pneumonia",,"Not yet recruiting","No Results Available","Covid19 Pneumonia","Drug: AstroStem-V","Incidence of adverse events|Abnormalities of physical examination, vital signs, and laboratory test|SpO2|Mortality rate|Ventilator treatment status|Improvement of pneumonia assessed by radiologic examination(Chest X-ray or CT)|SOFA score (Sequential Organ Failure Assessment)|2019 nCOV nucleic acid test","Nature Cell Co. Ltd.","All","19 Years to 80 Years   (Adult, Older Adult)","Phase 1|Phase 2","10","Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","ASVP1N2A-US","October 1, 2022","November 1, 2023","December 1, 2023","August 26, 2020",,"September 28, 2022","Medical Advancement Center of Arizona, Phoenix, Arizona, United States|Epic Medical Research, Dallas, Texas, United States",,"https://ClinicalTrials.gov/show/NCT04527224"
230,"NCT00515307","Bone Marrow Stem Cells as a Source of Allogenic Hepatocyte Transplantation in Homozygous Familial Hypercholesterolemia",,"Completed","No Results Available","Hypercholesterolemia, Familial","Procedure: Cellular transplantation","Serum cholesterol and LDL levels|Tracking the infused cells","University of Tehran","Female","Child, Adult, Older Adult","Phase 1","1","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","DDRC 85-15","June 2007","May 2008","June 2008","August 13, 2007",,"August 29, 2008","Digestive Disease Research Center, Shariati Hospital, North Kargar Ave., Tehran, Iran, Islamic Republic of",,"https://ClinicalTrials.gov/show/NCT00515307"
231,"NCT03389919","Intraosseous Administration of Mesenchymal Stromal Cells for Patients With Graft Failure After Allo-HSCT",,"Recruiting","No Results Available","Mesenchymal Stem Cell Transplantation","Biological: MSC administration (intraosseal)","Engraftment","National Research Center for Hematology, Russia","All","18 Years and older   (Adult, Older Adult)","Phase 3","20","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","BM-MSC-01","January 1, 2017","December 31, 2020","December 31, 2022","January 4, 2018",,"January 4, 2018","BMT department, Moscow, Russian Federation",,"https://ClinicalTrials.gov/show/NCT03389919"
232,"NCT04434768","Evaluate the Safety and Explore Efficacy of Umbilical Cord Mesenchymal Stem Cells in Acute Ischemic Stroke",,"Recruiting","No Results Available","Acute Stroke","Biological: UMSC01","SAE incidences over the study period|SUSAR incidences over the study period|TEAE incidences over the study period|Changes of Glasgow Coma Scale (GCS; Score range: Max.15, Min. 3) from Baseline Visit (Visit 1) to subsequent scheduled visits|Changes in National Institute of Health Stroke Scale (NIHSS; Score Range: 0~42; the higher score the worsen outcome) from Baseline Visit (Visit 1) to subsequent scheduled visits|Changes in mRS from Baseline Visit (Visit 1) to subsequent scheduled visits.|Changes in FMT from Baseline Visit (Visit 1) to subsequent schedules visits|Changes in BI from Baseline Visit (Visit 1) to subsequent schedules visits|Change and ratios of MRI image from baseline to subsequent scheduled visits|Change and ratios of SPECT perfusion image from baseline to subsequent scheduled visits","Ever Supreme Bio Technology Co., Ltd.","All","20 Years to 80 Years   (Adult, Older Adult)","Phase 1","14","Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","ES-CMSC01-B1101","May 5, 2020","December 31, 2023","December 31, 2023","June 17, 2020",,"March 23, 2022","China Medical University Hospital, Taichung, Non-US, Taiwan|Tri-Service General Hospital, Taipei City, Taiwan",,"https://ClinicalTrials.gov/show/NCT04434768"
233,"NCT04194671","Clinical Trial of Mesenchymal Stem Cells in the Treatment of Severe Acute Kidney Injury",,"Not yet recruiting","No Results Available","Acute Kidney Injury|Mesenchymal Stem Cells","Biological: Mesenchymal stem cells|Other: Saline","The difference in the renal function between the two groups (MSC treatment group vs placebo control group) within 28 days after receiving MSC/ placebo treatment|Overall survival within 28 days after receiving MSC/ placebo treatment|Overall survival within 3 months after receiving MSC/ placebo treatment|Renal replacement therapy (RRT) dependent within 3 months after receiving MSC/ placebo treatment|Complete renal recovery within 3 months after receiving MSC/ placebo treatment|Partial renal recovery within 3 months after receiving MSC/ placebo treatment|ICU and hospitalization duration of stay among all AKI patients within 3 months after receiving MSC/ placebo treatment|Adverse events within 3 months after receiving MSC/ placebo treatment","Chinese PLA General Hospital","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","80","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","MSC-001","December 31, 2021","October 31, 2022","December 31, 2022","December 11, 2019",,"October 25, 2021","Chinese PLA General Hospital, Beijing, Beijing, China",,"https://ClinicalTrials.gov/show/NCT04194671"
234,"NCT00705120","Treatment of Severe Osteogenesis Imperfecta by Allogeneic Bone Marrow Transplantation",,"Completed","No Results Available","Osteogenesis Imperfecta","Other: Bone Marrow Cell Transplantation|Radiation: Irradiation, Total Body|Drug: Cyclophosphamide|Drug: Cyclosporin|Procedure: Mesenchymal Stem Cell Transplantation|Drug: Busulfan","To investigate the safety and toxicity of allogeneic bone marrow transplantation (BMT) in children with severe Osteogenesis Imperfecta (OI)","St. Jude Children's Research Hospital","All","3 Years and older   (Child, Adult, Older Adult)","Phase 1","9","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","TOIT","November 1995","July 2000","October 2007","June 25, 2008",,"June 25, 2008","St. Jude Children's Research Hospital, Memphis, Tennessee, United States",,"https://ClinicalTrials.gov/show/NCT00705120"
235,"NCT04629833","Treatment Of Steroid-Refractory Acute Graft-versus-host Disease With Mesenchymal Stromal Cells Versus Best Available Therapy","IDUNN","Recruiting","No Results Available","Steroid-refractory Acute Graft-versus-host Disease","Biological: MC0518|Biological: BAT","Overall Response (OR)|Freedom from Treatment Failure (FFTF)|Overall Survival|Acute Graft-versus-host Disease (aGvHD) Response|Change from Baseline in aGvHD Grades|Time to Response|Duration of Response|Best Overall Response (OR)|Cumulative Dose of Steroids for SR-aGvHD per Kilogram (kg) of Body Weight|Number of Participants with Chronic Graft-versus-host Disease (cGvHD)|Time to Chronic Graft-versus-host Disease (cGvHD)|Number of Participants with Graft Failure (GF)|Number of Participants with Relapse or Progression in Participants with Underlying Malignant Disease|Time to Relapse or Progression in Participants with Underlying Malignant Disease|Event-free survival (EFS)|Non-relapse Mortality (NRM)|Number of Participants with Adverse Events (AEs) and Adverse Reactions (ARs)|Number of Participants with Adverse Events (AEs) and Adverse Reactions (ARs) by Severity|Change from Baseline in Performance score based on Karnofsky scale (recipient age >= 16 years)|Change from Baseline in Performance score based on Lansky Scale|Change from Baseline in EuroQol-5D-5L (EQ-5D-5L): Health Status Index (HSI)|Change from Baseline in EuroQol-5D-5L (EQ-5D-5L): Visual Analogue Scale (VAS)|Change from Baseline in Functional Assessment of Cancer Therapy-Bone Marrow Transplantation (FACT-BMT) Score","medac GmbH","All","12 Years and older   (Child, Adult, Older Adult)","Phase 3","210","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","MC-MSC.1/aGvHD","August 16, 2021","January 28, 2024","December 31, 2025","November 16, 2020",,"June 8, 2022","CHU de Grenoble Hopital Albert Michallon, Grenoble, France|CHRU Lille- Hopital Claude Huriez, Lille, France|CHU de Nice Hopital Archet 1, Nice, France|Centre Hospitalier Lyon Sud Pavillon Marcel Berard 1G, Pierre Benite Cedex, France|Rennes, Rennes, France|Centre Hospitalier Universitaire CHU de Toulouse, Toulouse, France|Hopitaux De Brabois, Vandoeuvre les Nancy, France|Klinikum rechts der Isar, Munich, Bavaria, Germany|Universitaetsklinikum Wuerzburg - Medizinische Klinik und Poliklinik II - Zentrum fuer Allogene Blutstammzelltransplantation, Würzburg, Bavaria, Germany|Klinikum der Johann Wolfgang Goethe-Universitaet - Frankfurt am Main, Frankfurt am Main, Hessen, Germany|Medizinische Hochschule Hannover, Hannover, Niedersachsen, Germany|Universitatsklinikum Muenster, Münster, Nordrhein-Westfalen, Germany|Universitaet Duisburg-Essen - Universitaetsklinikum Essen - Klinik fuer Knochenmarktransplantation (KMT), Essen, North Rhine-Westphalia, Germany|Uniklinik Koeln, Koeln, North Rhine-Westphalia, Germany|Universitatsklinikum Carl Gustav Carus Dresden, Dresden, Sachsen, Germany|Selbststandige Abteilung fur Hamatologie und Internistische Onkologie, Leipzig, Saxony, Germany|Universitaetsklinikum Jena, Jena, Thüringen, Germany|Universitatsklinikum Jena, Jena, Thüringen, Germany|Charit Universitaetsmedizin Berlin, Berlin, Germany|University Hospital Bonn, Medizinische Klinik III, Bonn, Germany|Universitaetsklinikum Essen, Essen, Germany|Klinikum der Johann Wolfgang Goethe, Frankfurt, Germany|Universitatklinikum Freiburg, Freiburg, Germany|University Medical Center Mainz, Mainz, Germany|UniversitÃ¤tsklinikum Mannheim, Mannheim, Germany|University Hospital Tuebingen Medical Center, Tuebingen, Germany|Department of Pediatric Hematology, Oncology and BMT, Wroclaw Medical University, Wrocław, Dolnoslaskie, Poland|Hospital Universitario Vall dHebron, Barcelona, Spain|Barcelona, Barcelona, Spain|Institut Catal dOncologia, Barcelona, Spain|Barcelona, Barcelona, Spain|Hospital Germans Trias i Pujol, Barcelona, Spain|Hospital Universitario Ramon y Cajal, Madrid, Spain|Hospital Puerta De Hierro, Madrid, Spain|Hospital Clinico Universitario de Valencia, Valencia, Spain|Center for Allogeneic Stem Cell Transplantation and Cell Therapy (CAST), Karolinska Universitetssjukhuset Huddinge, Huddinge, Sweden",,"https://ClinicalTrials.gov/show/NCT04629833"
236,"NCT03211793","Mesenchymal Stromal Cells as Treatment for Digital Ulcers in Systemic Sclerosis","MANUS","Recruiting","No Results Available","Systemic Sclerosis|Digital Ulcer","Drug: Mesenchymal stromal cells|Other: Placebo","Toxicity of the treatment|Serious adverse events|Change in perceived pain based on the Numerical Rating Scale|Change in perceived pain based on the digital ulcer visual analogue scale (part of the S-HAQ)|Change in perceived pain based on the pain VAS ( part of the S-HAQ)|Change in perceived pain based on the use of analgesics.|Quality of life - SF-36|Quality of life - Euroqol|Disability|Hand function|Number (and change in number) of digital ulcers|Healing of digital ulcers|Ulcer size|Time to healing of digital ulcers|Need to alter medication regime|Modified Rodnan Skin Score|Severity of Raynaud's symptoms|Changes in capillary morphology and architecture|Changes in laboratory parameters|Changes in circulating cell populations","UMC Utrecht|ZonMw: The Netherlands Organisation for Health Research and Development","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","20","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","MANUS|2015-000168-32","October 6, 2021","November 1, 2023","November 1, 2023","July 7, 2017",,"March 22, 2022","Universitair Medisch Centrum Utrecht, Utrecht, Netherlands",,"https://ClinicalTrials.gov/show/NCT03211793"
237,"NCT02982915","Lomecel-B on Vaccine-Specific Antibody- Response in Subjects With Aging Frailty","HERA","Completed","No Results Available","Aging Frailty","Biological: Longeveron Mesenchymal Stem Cells (LMSCs)|Biological: Fluzone High Dose Vaccine","The incidence of any treatment-emergent serious adverse event (TE-SAE), defined as one or more of the following untoward medical occurrences within 30 days after infusion as assessed by the following:|The ability of Lomecel-B (LMSC) treatment to improve inactivation of influenza virus as assessed by validated hemagglutination inhibition (HAI) assays.|Changes from baseline between the LMSC and placebo cohorts as assessed by plasma cytokine levels:|Differences in rate of decline from Aging Frailty|Assessed by the Falls Efficacy Scale-International and Performance Oriented Mobility Assessment|PROMIS Short Form 20a questionnaire|PROMIS Mobility questionnaire|PROMIS Upper Extremity questionnaire|Short Form 36 questionnaire|IIEF questionnaire|SQOL-F questionnaire|Death from any cause|Falls Efficacy Scale-International (FES-I)|Changes from baseline between the LMSC and placebo cohorts as assessed by B & T cell levels:|Rate of decline in Aging Frailty status as assessed by the 6 minute walk test|Rate of decline in Aging Frailty status as assessed by the Short Physical Performance Battery (SPPB)|Rate of decline in Aging Frailty status as assessed by the Tinetti POMA Test|Rate of decline in Aging Frailty status as assessed by the Weight Loss|Rate of decline in Aging Frailty status as assessed by the Handgrip Test","Longeveron Inc.","All","65 Years to 90 Years   (Older Adult)","Phase 1|Phase 2","62","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","00-0000-03","November 2016","June 2021","June 2022","December 6, 2016",,"August 17, 2022","Clinical Research of South Florida, Coral Gables, Florida, United States|Clinical Physiology Associates, Fort Myers, Florida, United States|University of Miami, Miami, Florida, United States|Vista Health Research, Miami, Florida, United States|Johns Hopkins University, Baltimore, Maryland, United States|Optimal Research LLC, Rockville, Maryland, United States",,"https://ClinicalTrials.gov/show/NCT02982915"
238,"NCT03378063","Stem Cells for Bronchopulmonary Dysplasia",,"Recruiting","No Results Available","Bronchopulmonary Dysplasia","Drug: transplantation of mesenchymal stem cell|Drug: no transplantation of mesenchymal stem cell","death|Bayley Scales of Infant Development","Daping Hospital and the Research Institute of Surgery of the Third Military Medical University|Children's Hospital of Chongqing Medical University|Chongqing Maternal and Child Health Hospital","All","1 Month to 3 Months   (Child)","Early Phase 1","100","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","stem cell for BPD","November 1, 2017","December 30, 2022","December 30, 2022","December 19, 2017",,"February 16, 2021","Department of Pediatrics, Daping Hospital, Research Institute of Surgery, Third Military Medical University, Chongqing, Chongqing, China",,"https://ClinicalTrials.gov/show/NCT03378063"
239,"NCT01739777","Randomized Clinical Trial of Intravenous Infusion Umbilical Cord Mesenchymal Stem Cells on Cardiopathy","RIMECARD","Completed","No Results Available","Dilated Cardiomyopathy","Biological: ucMSC|Other: Controls","• Change in global left ventricular ejection fraction|• Change in functional capacity measured in O2 consumption|• Occurrence of major adverse cardiac event|• Change in high sensitivity C-reactive protein (hs CRP)|• Reduction in level of B-type natriuretic peptide (BNP)","Universidad de los Andes, Chile","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 1|Phase 2","30","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Outcomes Assessor)|Primary Purpose: Treatment","UANDES-C4C|CORFO-11IEI-9766","December 2012","June 2015","June 2015","December 3, 2012",,"June 4, 2015","Universidad de los Andes, Santiago de Chile, Chile",,"https://ClinicalTrials.gov/show/NCT01739777"
240,"NCT04315025","Safety Issues of Peribulbar Injection of UC-MSC in Patients With Retinitis Pigmentosa","RP","Completed","No Results Available","Retinitis Pigmentosa","Biological: Umbilical Cord Mesenchymal Stem Cell (UC-MSC)|Biological: Conditioned Medium (CM)","Visual Acuity Test|Visual Field Test|Funduscopy|Electrorectinography|Optical Coherence Tomography (OCT)|Angiography","PT. Prodia Stem Cell Indonesia","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","18","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","CT/RP/02/2018","October 7, 2018","June 20, 2019","September 20, 2019","March 19, 2020",,"June 4, 2020","Jakarta Eye Center Hospital, Jakarta, DKI Jakarta, Indonesia|Sardjito Hospital, Yogyakarta, Special Region, Indonesia",,"https://ClinicalTrials.gov/show/NCT04315025"
241,"NCT05075811","Study of Ossium Mesenchymal Stem Cells for the Treatment of Pouch Fistulas in the Setting of Crohn's Disease",,"Recruiting","No Results Available","Pouch, Ileal|Fistula","Drug: Ossium vBM-MSC|Other: Placebo","Treatment related adverse events|Complete clinical healing|Partial healing|Lack of response|Worsening disease","Amy Lightner|Ossium Health, Inc.|The Cleveland Clinic","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 1|Phase 2","20","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","21-860","February 1, 2022","November 15, 2024","November 15, 2024","October 13, 2021",,"April 5, 2022","Cleveland Clinic, Cleveland, Ohio, United States",,"https://ClinicalTrials.gov/show/NCT05075811"
242,"NCT03672825","REcycled CartiLage Auto/Allo IMplantation",,"Recruiting","No Results Available","Cartilage Defect","Drug: REcycled CartiLage Auto/Allo IMplantation","Nature, incidence and severity of adverse events (AEs)","Mayo Clinic","All","18 Years to 50 Years   (Adult)","Phase 1","25","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","18-000939","September 13, 2018","September 13, 2022","September 13, 2022","September 17, 2018",,"December 17, 2021","Mayo Clinic in Rochester, Rochester, Minnesota, United States",,"https://ClinicalTrials.gov/show/NCT03672825"
243,"NCT03173638","Safety Assessment of Intravitreal Mesenchymal Stem Cells for Acute Non Arteritic Anterior Ischemic Optic Neuropathy","NEUROSTEM","Active, not recruiting","No Results Available","Non Arteritic Ischemic Optic Neuropathy","Procedure: intravitreal injection of MSV","Absence of inflammatory reaction - Slit lamp exploration - SUN (Standardization of Uveitis Nomenclature) scale|Adverse events procedure-related (intravitreal injection)","Instituto Universitario de Oftalmobiología Aplicada (Institute of Applied Ophthalmobiology) - IOBA|University of Valladolid","All","18 Years to 80 Years   (Adult, Older Adult)","Phase 2","5","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","IOBA01-2016|2016-003029-40","March 23, 2018","April 2022","December 2022","June 2, 2017",,"April 6, 2021","IOBA - Applied Ophthalmobiology Institute, Valladolid, Spain",,"https://ClinicalTrials.gov/show/NCT03173638"
244,"NCT00951210","Safety of Intramuscular Injections (IM) of Allogeneic PLX-PAD Cells for the Treatment of Critical Limb Ischemia (CLI)",,"Completed","No Results Available","Peripheral Artery Disease|Peripheral Vascular Disease|Critical Limb Ischemia","Biological: PLX-PAD","Adverse events; Amputation incidence, Death incidence & Rehospitalization incidence|Immunological reaction","Pluristem Ltd.","All","40 Years to 81 Years   (Adult, Older Adult)","Phase 1","12","Industry","Interventional","Allocation: Non-Randomized|Intervention Model: Factorial Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","1202-2","August 2009","January 2011","October 2011","August 4, 2009",,"May 27, 2015","Cardiology PC, Birmingham, Alabama, United States|Duke University Medical Center, Durham, North Carolina, United States",,"https://ClinicalTrials.gov/show/NCT00951210"
245,"NCT05456243","Adipose-derived MSC to Treat Rejection in Kidney Transplant Recipients",,"Recruiting","No Results Available","Kidney Transplant","Biological: Low dose adipose tissue derived mesenchymal stromal cells (A-MSC)|Biological: High dose adipose tissue derived mesenchymal stromal cells (A-MSC)","Worsening kidney allograft rejection|Adverse Events","Mayo Clinic","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 1","12","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","21-012522","October 2022","August 2025","August 2025","July 13, 2022",,"September 9, 2022","Mayo Clinic, Rochester, Minnesota, United States",,"https://ClinicalTrials.gov/show/NCT05456243"
