"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
101,"NCT03955497","Effectiveness of Autologous Adipose-derived Stem Cells in the Treatment of Knee Cartilage Injury",,"Recruiting","No Results Available","Knee Osteoarthritis|Cartilage Degeneration","Other: Autologous Adipose-derived Mesenchymal Stem Cell Gel|Drug: Sodium Hyaluronate|Procedure: Extraction of abdominal fat","Hospital for special surgery knee score postoperative 1 month|Hospital for special surgery knee score postoperative 3 month|Hospital for special surgery knee score postoperative 6 month|Hospital for special surgery knee score postoperative 12 month|Hospital for special surgery knee score postoperative 24 month|Hospital for special surgery knee score postoperative 36 month|Visual Analogue Scale Postoperative Day 1|Visual Analogue Scale Postoperative Day 2|Visual Analogue Scale Postoperative Day 3|Visual Analogue Scale Postoperative Day 7|Visual Analogue Scale Postoperative 1 month|Visual Analogue Scale Postoperative 3 month|Visual Analogue Scale Postoperative 6 month|Visual Analogue Scale Postoperative 12 month|Visual Analogue Scale Postoperative Day One|Visual Analogue Scale Postoperative 24 month|Visual Analogue Scale Postoperative 36 month|Evaluation of cartilage repair under MRI postoperative 12 month|Evaluation of cartilage repair under MRI postoperative 24 month|Evaluation of cartilage repair under MRI postoperative 36 month|Degree of meniscus injury under MRI postoperative 12 month|Degree of meniscus injury under MRI postoperative 24 month|Degree of meniscus injury under MRI postoperative 36 month|Evaluation of cartilage repair under arthroscope postoperative 12 month|Degree of meniscus injury under arthroscope postoperative 12 month|Squatting to Standing Time postoperative 1 month|Squatting to Standing Time postoperative 3 month|Squatting to Standing Time postoperative 6 month|Squatting to Standing Time postoperative 12 month|Squatting to Standing Time postoperative 24 month|Squatting to Standing Time postoperative 36 month","Qilu Hospital of Shandong University","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 1|Phase 2","30","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","2018023","October 1, 2018","October 1, 2022","December 1, 2022","May 20, 2019",,"September 16, 2020","Qilu hospital of Shandong University, Jinan, Shandong, China",,"https://ClinicalTrials.gov/show/NCT03955497"
102,"NCT03608579","Autologous Culture Expanded Adipose Derived MSCs for Treatment of Painful Hip OA",,"Recruiting","No Results Available","Osteoarthritis, Hip","Drug: Autologous Adipose Derived Mesenchymal Stromal Cells","Nature, incidence and severity of adverse events (AEs)|Change in Visual Analog Scale (VAS) for pain in the target hip following completion of treatment cycles|Change in Tegner activity scale in the target hip following completion of treatment cycles|Change in modified Harris Hip Score (mHHS) in the target hip following completion of treatment cycles|Change in Hip disability and osteoarthritis Outcome Score (HOS) in the target hip following completion of treatment cycles|Change in radiographic joint morphology|Change in cartilage thickness|Change in cartilage volume|Change in cartilage morphology|Change in subchondral bone morphology|Change periarticular soft-tissues|Change in synovial fluid biomarkers within the target hip","Mayo Clinic","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1","24","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","18-000015","November 5, 2018","December 2022","December 2022","August 1, 2018",,"December 17, 2021","Mayo Clinic in Rochester, Rochester, Minnesota, United States",,"https://ClinicalTrials.gov/show/NCT03608579"
103,"NCT01302015","Autologous Adipose Tissue Derived Mesenchymal Stem Cells Transplantation in Patient With Buerger's Disease",,"Completed","No Results Available","Buerger's Disease","Biological: RNL-Vascostem®","Treadmill Walking Distance|VAS(Visual Analog Scale)|Toe-Brachial Pressure Index, TBPI|Transcutaneous oxygen pressure, TcPO2|Arterial Brachial Pressure Index, ABPI|Pain Free Walking Distance, PFWD|Angiography|Laser Doppler|dose and frequency in use of a analgesic medicine|Safety Evaluation","R-Bio","All","20 Years to 80 Years   (Adult, Older Adult)","Not Applicable","15","Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Vascostem","December 2007","December 2013","December 2013","February 23, 2011",,"June 5, 2019","Seoul St. Mary's Hospital, Seoul, Korea, Republic of|SMG-SNU Boramae Medical Center, Seoul, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT01302015"
104,"NCT01274975","Autologous Adipose Derived MSCs Transplantation in Patient With Spinal Cord Injury.","MSC","Completed","No Results Available","Spinal Cord Injury","Other: Autologous Adipose Derived Mesenchymal Stem Cells","safety evaluation","R-Bio","Male","19 Years to 60 Years   (Adult)","Phase 1","8","Industry","Interventional","Allocation: Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Astrostem","July 2009","November 2009","February 2010","January 12, 2011",,"March 26, 2014",,,"https://ClinicalTrials.gov/show/NCT01274975"
105,"NCT01895413","Autologous Bone Marrow Mesenchymal Stem Cells Transplantation for Articular Cartilage Defects Repair",,"Completed","No Results Available","Osteoarthritis","Procedure: Bone marrow aspiration","Change in WOMAC (Western Ontario and McMaster Universities)score|Change from baseline in cartilage thickness at 6 months by MRI|Knee pain relief (WOMAC and Lequesne scores)|Change from baseline in progression of osteoarthritis at 12 months by plain radiograph (X-ray)","Alexandra Cristina Senegaglia|Pontifícia Universidade Católica do Paraná|Consultório Médico Dr. Alcy Vilas Boas Jr., Paraná, Brasil|Hospital Marcelino Champagnat, Paraná, Brasil|Fundação Araucária","All","25 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","10","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","CTM_LESÃO ARTICULAR-461/2010","September 2012","July 2013","January 2016","July 10, 2013",,"December 13, 2017","Centro de Tecnologia Celular, Pontifícia Universidade Católica do Paraná, Curitiba, Paraná, Brazil",,"https://ClinicalTrials.gov/show/NCT01895413"
106,"NCT05011474","Safety and Efficacy Study of Matrilin-3 Pretreated Autologous Adipose Derived Mesenchymal Stem Cells Implantation in Chronic Low Back Pain Patients With Lumbar Intervertebral Disc Degeneration","MANT3_ASC","Enrolling by invitation","No Results Available","Patients With Chronic Low Back Pain Due to Degenerative Lumbar Disc","Biological: administered an autologous adipose-derived mesenchymal stem cell spheroid pretreated with matrillin 3","1) Adverse reaction and serious adverse reaction evaluation 2) laboratory inspection 3) Vital signs 4) Biochemical examination 5) Lumbar MRI 6) Monitoring systemic infection|Confirmation of the degree of pain improvement in VAS|Confirmation of the degree of improvement in disability (ODI)|Confirmation of increase in water content in the nucleus using MRI","Inbo Han|CHA University","All","19 Years to 70 Years   (Adult, Older Adult)","Phase 1|Phase 2","4","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","2018-10-013","April 23, 2021","January 20, 2022","December 31, 2022","August 18, 2021",,"August 25, 2021","CHA University, CHA Bundang Medical Center, Seongnam-si, Gyeonggi-do, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT05011474"
107,"NCT03828123","Autologous Multipotent Mesenchymal Stromal Cells in the Treatment of Amyotrophic Lateral Sclerosis","AMSC-ALS-001","Completed","No Results Available","Motor Neuron Disease, Amyotrophic Lateral Sclerosis","Biological: Suspension of human autologous MSC 3P in 1.5 ml","Safety: Complications related to the medicinal product application - new neurological deficit and occurrence of other adverse events|Efficacy: Inhibition of the disease progression - ALS functional rating scale|Efficacy: Inhibition of the disease progression - Norris scale|Efficacy: Inhibition of the disease progression - Forced vital capacity (FVC)","Bioinova, s.r.o.|Department of Neurology, University Hospital Motol, Prague, Czech Republic","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","26","Industry|Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","AMSC-ALS-001","January 2012","August 18, 2017","August 18, 2017","February 4, 2019",,"February 12, 2019",,,"https://ClinicalTrials.gov/show/NCT03828123"
108,"NCT04428801","Autologous Adipose-derived Stem Cells (AdMSCs) for COVID-19",,"Not yet recruiting","No Results Available","COVID-19","Biological: autologous adipose-derived stem cells","Tolerability and acute safety of AdMSC infusion by assessment of the total number of AEs/SAEs related and non-related with the medication|The overall proportion of subjects who develop any AEs/SAEs related and non-related with the AdMSC infusions as compared to the control group|COVID-19 incidence rates in both the study and control groups|The proportion of subjects who are infected by SARS-Cov-2 measured by PCR or other nuclear level-based SARS-Cov-2 virus testing in respiratory tract specimens (oropharyngeal samples) collected by oropharyngeal swab using the CDC standard method.|The proportion of subjects who are infected by SARS-Cov-2 virus develop symptoms including mild, classic, severe and critical sever cases between study group and control group.|Change of proportion of subjects who are infected by SARS-Cov-2 and develop IgM/IgG antibodies against SARS-Cov-2 between study group and control group.|Change of lymphocyte count in white blood cell counts from the baseline|Change of PaO2 arterial blood gases from the baseline|Compare the proportion of subjects who develop severe COVID-19 pneumonia cases for both study and control groups|COVID-19 mortality rates for both study and control groups|Change of C-reactive protein (CRP) (mg/L) from the baseline|Change of D-dimer (mg/L) from the baseline|Change of Procalcitonin (ug)/L from the baseline|Change of pro-type B natriuretic peptide (pro-BNP) (pg/mL) from the baseline|Change of Bilirubin (mg/dL) from the baseline|Change of Creatinine (mg/dL) from the baseline|Change in blood test values for cytokine panels (IL-1β, IL-6, IL-8, IL-10, TNFα) from the baseline|The proportion of subjects from SARS-CoV-2 RT-PCR positive to negativity in respiratory tract specimens (oropharyngeal samples) collected by oropharyngeal swab using the CDC standard method. as compared to control group|Quantifying viral RNA in stool for baseline and final follow-up.","Celltex Therapeutics Corporation","All","18 Years and older   (Adult, Older Adult)","Phase 2","200","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Outcomes Assessor)|Primary Purpose: Treatment","CTX0020-003","September 2022","September 2023","September 2025","June 11, 2020",,"May 5, 2022",,,"https://ClinicalTrials.gov/show/NCT04428801"
109,"NCT03325504","A Comparative Study of 2 Doses of BM Autologous H-MSC+Biomaterial vs Iliac Crest AutoGraft for Bone Healing in Non-Union","ORTHOUNION","Active, not recruiting","No Results Available","Non Union Fracture","Biological: Cultured Mesenchymal Stem Cells|Procedure: Autologous iliac crest graft","Bone consolidation|Radiological Bone consolidation|Level of Pain|Complications|Health status","Universidad Autonoma de Madrid","All","18 Years to 99 Years   (Adult, Older Adult)","Phase 3","46","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","ORTHOUNION|2015-000431-32|EUCTR2015-000431-32-ES","September 5, 2017","December 30, 2022","December 31, 2023","October 30, 2017",,"June 1, 2022","CHU Clermont-Ferrand, Clermont-Ferrand, France|Department of Orthopaedic Surgery, Hospital Henri Mondor, Créteil, France|Department of Orthopaedic Surgery, CHU Nantes, Nantes, France|Department of Orthopaedic Surgery Toulouse University Hospital, Toulouse, France|Department of Orthopaedic Surgery, CHU Tours, Tours, France|Universitätsklinikum Frankfurt, Department of Trauma, Hand and Reconstructive Surgery, Frankfurt, Germany|Universitätsklinikum Freiburg, Klinik für Orthopädie und Unfallchirurgie, Freiburg, Germany|Universitätsklinikum München, Munich, Germany|Department of Orthopaedic Trauma, University of Ulm, Ulm, Germany|Istituto Ortopedico Rizzoli, SSD Fisiopatologia Ortopedica e Medicina Rigenerativa, Bologna, Italy|Arienda Spedali Civili di Brescia II Ortopedia e Traumatologia, Brescia, Italy|Istituto Ortopedico Galeazzi, Chirugia dell´Anca l, Milano, Italy|Hospital U. Puerta de Hierro-Majadahonda, Servicio de Cirugía Ortopédica y Traumatología, Majadahonda, Madrid, Spain|Hospital Clínica San Carlos, Servicio de Cirugía Ortopédica y Traumatología, Madrid, Spain|Hospital U. 12 de Octubre, Servicio de Cirugía Ortopédica y Traumatología, Madrid, Spain|Hospital U. Gregorio Marañon, Servicio de Cirugía Ortopédica y Traumatología, Madrid, Spain|Hospital U. La Princesa, Servicio de CirugíaOrtopédica y Traumatología, Madrid, Spain|Hospital Universitario Ramón y Cajal, Madrid, Spain|Servicio de Cirugía Ortopédica y Traumatología ""A"", Hospital La Paz, Madrid, Spain",,"https://ClinicalTrials.gov/show/NCT03325504"
110,"NCT01643655","Autologous Adipose Tissue Derived Mesenchymal Stem Cells Transplantation in Patient With Avascular Necrosis of the Femoral Head",,"Completed","No Results Available","Avascular Necrosis of the Femoral Head","Procedure: Autologous Adipose Tissue derived MSCs Transplantation","Magnetic Resonance Imaging|SPECT/CT|Hip X-ray|HHS (Harris Hip Score)|WOMAC (Western Ontario and McMaster Universities) Index|UCLA (University of California Los Angeles) hip questionnaire|Safety evaluation","R-Bio|SMG-SNU Boramae Medical Center","All","18 Years to 70 Years   (Adult, Older Adult)","Not Applicable","15","Industry|Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","KSC-MSCs-AVN","May 2012","December 2014","March 2015","July 18, 2012",,"August 31, 2017","SMG-SNU Boramae Medical Center, Seoul, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT01643655"
111,"NCT04448106","Autologous Adipose Tissue-Derived Mesenchymal Stem Cells (AdMSCs) for Osteoarthritis","AdMSCs","Not yet recruiting","No Results Available","Osteoarthritis, Knee|Osteoarthritis, Hip|Osteoarthritis Shoulder","Biological: Celltex- AdMSCs","the frequency and nature of adverse events occurring during the study based on the annualized rate of all AdMSC-associated adverse events (AEs) in all subjects.|Any organ damage or safety concerns determined by SMAC 20 blood test.|Change of Knee injury and Osteoarthritis Outcome Score (KOOS, 0 is the worst and 100 is the best) from the baseline for OA-knee patients|Change of Knee Society Score (KSS, 0 is the worst and 100 is the best) from the baseline for OA-knee patients|Change of Hip disability and Osteoarthritis Outcome Score (HOOS, 0 is the worst and 100 is the best) from the baseline for OA-hip patients|Change of Harris Hip Score (HHS, 0 is the worst and 100 is the best) from the baseline for OA-hip patients|Change of the American Shoulder and Elbow Surgeons Shoulder Score (ASES, 0 is the worst and 100 is the best) from the baseline for OA-shoulder patients|Change of Constant shoulder score (CSS, 0 is the worst and 100 is the best) from the baseline for OA-shoulder patients|changes in joint images (X-ray or MRI) from the baseline","Celltex Therapeutics Corporation","All","18 Years and older   (Adult, Older Adult)","Phase 2","300","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Participant, Outcomes Assessor)|Primary Purpose: Treatment","CTX0020-002","September 25, 2022","August 1, 2023","August 15, 2025","June 25, 2020",,"May 6, 2022","Stanley C Jones, Houston, Texas, United States",,"https://ClinicalTrials.gov/show/NCT04448106"
112,"NCT04749667","Study of Mesenchymal Autologous Stem Cells as Regenerative Treatment for Multiple Sclerosis","SMART-MS","Recruiting","No Results Available","Multiple Sclerosis|Progressive Multiple Sclerosis","Other: MSCs|Drug: Saline","Neurophysiological parameters - Combined evoked potentials|Neurophysiological parameters - Somatosensoric evoked potantials|Neurophysiological parameters - Motor evoked potentials|Neurophysiological parameters - Visual evoked potentials|MRI-Lesion volumes|MR- Brain volumes|Expanded disability status scale|Patient reported outcomes (PROs)|Nine-Hole-Peg Test (9-HPT)|Timed 25 Foot Walk (T25FW)|Visual function|Optical coherence tomography (OCT)|Rate and nature of adverse- and serious adverse events","Haukeland University Hospital|University of Bergen|University Hospital Ulm|University Hospital, Akershus|St. Olavs Hospital|University Hospital of North Norway","All","18 Years to 55 Years   (Adult)","Phase 1|Phase 2","18","Other","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Triple (Participant, Care Provider, Outcomes Assessor)|Primary Purpose: Treatment","159326","August 9, 2021","October 4, 2024","January 4, 2025","February 11, 2021",,"July 29, 2022","University hospital of North Norway, Tromsø, Troms Og Finnmark, Norway|St.Olav university hospital, Trondheim, Trøndelag, Norway|Haukeland University Hospital, Bergen, Vestland, Norway|Akershus university hospital, Lørenskog, Viken, Norway",,"https://ClinicalTrials.gov/show/NCT04749667"
113,"NCT02195323","Autologous Bone Marrow Derived Mesenchymal Stromal Cells (BM-MSCs) in Patients With Chronic Kidney Disease (CKD)",,"Completed","No Results Available","Chronic Kidney Disease","Biological: Intravenous injection","mass formation|Creatinin|GFR","Royan Institute","All","25 Years to 60 Years   (Adult)","Phase 1","7","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Royan-Kidney-004","April 2014","December 2015","January 2016","July 21, 2014",,"January 5, 2016","Royan Institute, Tehran, Iran, Islamic Republic of",,"https://ClinicalTrials.gov/show/NCT02195323"
114,"NCT01300598","Autologous Adipose Tissue Derived Mesenchymal Stem Cells Transplantation in Patient With Degenerative Arthritis",,"Completed","No Results Available","Degenerative Arthritis","Procedure: Autologous Adipose Tissue derived MSCs Transplantation","Safety evaluation|WOMAC(Western Ontario and McMaster Universities) Index|Magnetic Resonance Imaging|KSCRS(Knee Society Clinical rating System)|VAS(11-point box visual analogue scale)|Histological evaluates","R-Bio","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 1|Phase 2","18","Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Jointstem","December 2008","September 2011","March 2012","February 21, 2011",,"June 5, 2019","SMG-SNU Boramae Hospital, Seoul, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT01300598"
115,"NCT01909154","Safety Study of Local Administration of Autologous Bone Marrow Stromal Cells in Chronic Paraplegia","CME-LEM1","Completed","Has Results","Spinal Cord Injury","Biological: Mesenchymal stromal cell therapy","Safety-Number of Adverse Events|Efficacy-Sensitivity Recovery Using ASIA Scale|Efficacy-Changes in the Level of Chronic Pain Based on the IANR-SCIFRS Scale (Pain Section)|Efficacy- Changes in the Neurophysiological Parameters Measured as the Number of Patients With SSEPs (Somatosensory Evoked Potentials)|Efficacy-Urodynamic Studies in Terms of máximum Cystometric Capacity|Efficacy-modification of Magnetic Resonance Imaging (MRI)","Puerta de Hierro University Hospital","All","18 Years to 60 Years   (Adult)","Phase 1","12","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","CME-LEM1|2010-023285-46","March 2013","April 2014","March 2015","July 26, 2013","March 29, 2019","March 29, 2019","Hospital Puerta de Hierro, Majadahonda, Madrid, Spain",,"https://ClinicalTrials.gov/show/NCT01909154"
116,"NCT05094011","Evaluating Safety, Tolerability, and Efficacy of Autologous MitoCell Transplantation in Subjects With Idiopathic Parkinson's Disease",,"Not yet recruiting","No Results Available","Idiopathic Parkinson's Disease","Biological: Aadipose-Derived Mesenchymal Stem Cells","Grading of Adverse Events|Routine physical examinations|Changes in physical examinations: clinical standard neurological examination [Safety of Mitocell]|Changes in vital signs: blood pressure [Safety of Mitocell]|Changes in vital signs: pulse rate [Safety of Mitocell]|Changes in vital signs: body temperature [Safety of Mitocell]|Changes in clinical laboratory safety screen: haematology - hemoglobin [Safety of Mitocell]|Changes in clinical laboratory safety screen: Platelet count [Safety of Mitocell]|Changes in clinical laboratory safety screen: white blood cell (WBC) counts [Safety of Mitocell]|Changes in clinical laboratory safety screen: International Normalized Ratio (INR) [Safety of Mitocell]|Changes in clinical laboratory safety screen: activated partial thromboplastin time (aPTT) [Safety of Mitocell]|Electrocardiogram (ECG)|Magnetic Resonance Imaging (MRI)|MDS-UPDRS (Movement Disorder Society unified Parkinson's disease rating scale)|Modified Hoehn & Yahr staging|18F-DOPA PET|levodopa equivalent daily dose (LEDD)|PDQ-39 (Parkinson's Disease Questionnaire)|Beck Depression Inventory (BDI-II) scores|Hamilton Depression Rating Scale (HAM-D-17) scores|Mini Mental State Examination (MMSE) Scores","Taiwan Mitochondrion Applied Technology Co., Ltd.","All","45 Years to 70 Years   (Adult, Older Adult)","Phase 1","9","Industry","Interventional","Allocation: N/A|Intervention Model: Sequential Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","MITOCELL-01","May 1, 2022","September 30, 2023","July 31, 2024","October 26, 2021",,"January 21, 2022",,,"https://ClinicalTrials.gov/show/NCT05094011"
117,"NCT04212728","Treatment of Knee Osteoarthritis With Autologous Adipose-derived Mesenchymal Stem Cells",,"Recruiting","No Results Available","Knee Osteoarthritis","Biological: Auotologous AMSCs plus autologous PRP|Biological: Auotologous PRP","Physical function change|Change in pain density|Cartilage repair|Change in MOS item short from health survey(SF-36)|Change in Lequesne Index|Change in knee society score (KSS)","Yantai Yuhuangding Hospital","All","40 Years to 70 Years   (Adult, Older Adult)","Not Applicable","60","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","2019-003","December 29, 2019","December 2022","December 2023","December 27, 2019",,"February 24, 2022","Yantai Yuhuangding Hospital, Yantai, Shandong, China",,"https://ClinicalTrials.gov/show/NCT04212728"
118,"NCT01809769","Autologous Adipose Tissue Derived Mesenchymal Stem Cells Therapy for Patients With Knee Osteoarthritis",,"Completed","No Results Available","Knee Osteoarthritis","Biological: Mesenchymal stem cells low-dose group|Biological: Mesenchymal stem cells mid-dose group|Biological: Mesenchymal stem cells high-dose group","Recording of Adverse Events and Serious Adverse Events|Electrocardiogram|Vital signs|Physical examination|WOMAC Score(The Western Ontario and McMaster Universities Osteoarthritis Index)|Laboratory tests|SF-36|NRS-11|The volume of articular cartilage","Cellular Biomedicine Group Ltd.|RenJi Hospital","All","40 Years to 70 Years   (Adult, Older Adult)","Phase 1|Phase 2","18","Industry|Other","Interventional","Allocation: Randomized|Intervention Model: Single Group Assignment|Masking: Double (Participant, Investigator)|Primary Purpose: Treatment","CBMG-KOA-1.1","March 2013","March 2015","July 2015","March 13, 2013",,"April 4, 2016","Department of Rheumatology,Ren Ji Hospital,School of Medicine,Shanghai Jiao Tong University,Shanghai,China, Shanghai, Shanghai, China",,"https://ClinicalTrials.gov/show/NCT01809769"
119,"NCT02344849","Safety of Autologous Bone Marrow Derived Mesenchymal Stem Cells in Erectile Dysfunction",,"Completed","No Results Available","Erectile Dysfunction","Drug: mesenchymal stem cell","Number and severity of adverse events|Change From Baseline in the International Index of Erectile Function(IIEF)|Penile Doppler Sonography, PDS|Change From Baseline in Sexual Encounter Profile (SEP) Question 2|Global Assessment Question (GAQ)","Pharmicell Co., Ltd.","Male","20 Years and older   (Adult, Older Adult)","Phase 1","10","Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Cellgram-ED","July 2015","January 31, 2018","April 2018","January 26, 2015",,"January 9, 2019","Asan medical center, Seoul, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT02344849"
120,"NCT02474342","Autologous Adipose Tissue Derived Mesenchymal Stem Cells for Rotator Cuff Disease",,"Completed","No Results Available","Rotator Cuff Disease","Biological: Autologous Adipose Tissue Derived MSCs Transplantation","SPADI(Shoulder pain and disability index)Score|Constant-Murley score|Visual Analog Scale_pain in motion|Changes in the size of rotator cuff tears determined by MRI|Changes in the size of rotator cuff tears determined by arthroscopy|Adverse event","Seoul National University Hospital","All","19 Years and older   (Adult, Older Adult)","Not Applicable","18","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","BRM-15-01","July 7, 2015","November 2016","November 7, 2016","June 17, 2015",,"March 7, 2017","Joint & Spine Center, SMG-SNU Boramae Medical Center, Department of Orthopedic Surgery, Seoul National University College of Medicine, Seoul, Korea, Republic of",,"https://ClinicalTrials.gov/show/NCT02474342"
121,"NCT00850187","Autologous Transplantation of Mesenchymal Stem Cells (MSCs) and Scaffold in Full-thickness Articular Cartilage",,"Completed","No Results Available","Knee Osteoarthritis","Biological: Bone marrow derived mesenchymal stem cells","Knee cartilage defects|pain","Royan Institute|Tehran University of Medical Sciences","All","45 Years to 60 Years   (Adult)","Phase 1","6","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Royan - Bone - 001","August 2008","July 2010","December 2010","February 24, 2009",,"January 5, 2012","Royan Institute, Tehran, Iran, Islamic Republic of",,"https://ClinicalTrials.gov/show/NCT00850187"
122,"NCT02808208","Autologous Adipose Derived Mesenchymal Stem Cells (AMSC) in Reducing Hemodialysis Arteriovenous Fistula Failure",,"Enrolling by invitation","No Results Available","End Stage Renal Disease (ESRD)|Vascular Access Complication","Biological: Single Application of Adipose Derived Mesenchymal Stem Cells (AMSC)|Drug: Placebo|Biological: Two Applications of Adipose Derived Mesenchymal Stem Cells (AMSC)","Hemodialysis outflow vein diameter|Hemodialysis AVF Blood flow","Mayo Clinic","All","18 Years to 85 Years   (Adult, Older Adult)","Phase 1|Phase 2","74","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Investigator)|Primary Purpose: Treatment","15-009053","June 7, 2017","December 2022","December 2022","June 21, 2016",,"January 20, 2022","Mayo Clinic in Rochester, Rochester, Minnesota, United States",,"https://ClinicalTrials.gov/show/NCT02808208"
123,"NCT04834609","Adipose Derived Mesenchymal Stem Cell Characteristics in Anal Fistulas",,"Completed","No Results Available","Perianal Fistula|Adipose Tissue|Tissue Transplantation","Procedure: Injection of autologous adipose tissue in anal fistula","Investigation of cell proliferation of AT-MSCs|Investigation of differentiation potential of AT-MSCs to differentiate into adipocyte|Investigation of differentiation potential of AT-MSCs to differentiate into osteoblast|Measurement of gene expression profile of AT-MSCs|Healing of anal fistula after treatment|Evaluation of fistula healing after treatment|Functional gastroenterological outcome after treatment|Defecation disorder evaluation after treatment|Functional urological outcome after treatment","University of Aarhus|University of Southern Denmark|UiT The Arctic University of Norway","All","18 Years to 70 Years   (Adult, Older Adult)","Not Applicable","27","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","AT-MSCs_Anal fistulas","January 2015","October 2017","February 2021","April 8, 2021",,"April 8, 2021",,,"https://ClinicalTrials.gov/show/NCT04834609"
124,"NCT03070275","Dental Implant Placement in Adjunction With Autologous Alveolar Bone-Marrow Derived Mesenchymal Stem Cells (aBM-MSCs)","Implant_bone","Completed","No Results Available","Implant Therapy","Biological: Biocomplex: aBM-MSCs/fibrin glue/collagen fleece|Procedure: Two-stage surgical implant placement","A reduction in the marginal bone levels|Radiographic changes in the marginal bone levels|Reduction in the thickness of the buccal/lingual bone|Changes in the alveolar mucosa|Changes in the width of keratised mucosa","Aristotle University Of Thessaloniki","All","20 Years to 60 Years   (Adult)","Phase 1|Phase 2","20","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Outcomes Assessor)|Primary Purpose: Treatment","ELKE_91480","February 2015","June 2017","December 2017","March 3, 2017",,"November 1, 2018",,,"https://ClinicalTrials.gov/show/NCT03070275"
125,"NCT02162693","Clinical Trial of Autologous Adipose Tissue-Derived Mesenchymal Progenitor Cells (MPCs) Therapy for Knee Osteoarthritis",,"Completed","No Results Available","Knee Osteoarthritis","Biological: Mesenchymal progenitor cells|Biological: Sodium Hyaluronate","WOMAC Score(The Western Ontario and McMaster Universities Osteoarthritis Index)|Recording of Adverse Events and Serious Adverse Events","Cellular Biomedicine Group Ltd.|RenJi Hospital|General Hospital of Chinese Armed Police Force","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 2","53","Industry|Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Treatment","CBMG-KOA-Ⅱb","November 2013","May 2016","November 2016","June 13, 2014",,"November 17, 2017","General Hospital of Chinese Armed Police Force, Beijing, China|Shanghai Renji Hospital, Shanghai, China",,"https://ClinicalTrials.gov/show/NCT02162693"
