"Rank","NCT Number","Title","Acronym","Status","Study Results","Conditions","Interventions","Outcome Measures","Sponsor/Collaborators","Gender","Age","Phases","Enrollment","Funded Bys","Study Type","Study Designs","Other IDs","Start Date","Primary Completion Date","Completion Date","First Posted","Results First Posted","Last Update Posted","Locations","Study Documents","URL"
116,"NCT04489732","MSC in Patients With Xerostomia Post XRT in Head and Neck Cancer",,"Recruiting","No Results Available","Xerostomia Following Radiotherapy","Biological: Autologous bone-marrow derived, interferon gamma stimulated mesenchymal stromal cells","Percentage of subjects experiencing dose limiting toxicity (DLT)|Change in Saliva production rate|Saliva composition analysis: Change in salivary pH|Saliva composition analysis: Change in total protein concentration in saliva|Saliva composition analysis: Change in amylase concentration in saliva|Saliva composition analysis: Change in mucin concentration in saliva|Change in The University of Michigan Xerostomia Related Quality of Life (XeQOL) score|Change in The MD Anderson Dysphagia Index (MDADI) score|Change in Visual Analogue Scale (VAS) xerostomia score|Change in salivary gland size|Change in salivary gland stiffness measured by shear wave velocity|Participant Drop out Rate","University of Wisconsin, Madison|University of Wisconsin Carbone Cancer Center (UWCCC)|National Institute of Dental and Craniofacial Research (NIDCR)","All","18 Years to 90 Years   (Adult, Older Adult)","Phase 1","12","Other|NIH","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","2020-1290|A533300|SMPH/HUMAN ONCOLOGY/HUMAN ONCO|UW20025|NCI-2021-00070|1UG3DE030431-01|Protocol Version 10/7/2021|Head & Neck SPORE","February 18, 2022","June 2023","May 2024","July 28, 2020",,"March 22, 2022","University of Wisconsin, Madison, Wisconsin, United States",,"https://ClinicalTrials.gov/show/NCT04489732"
117,"NCT04456361","Use of Mesenchymal Stem Cells in Acute Respiratory Distress Syndrome Caused by COVID-19",,"Active, not recruiting","No Results Available","ARDS, Human|Covid-19","Biological: Mesenchymal Stem Cells derived from Wharton Jelly of Umbilical cords","Oxygen saturation|Oxygen pressure in inspiration|ground-glass opacity|Pneumonia infiltration|Lactate dehydrogenase|C-reactive protein|D-dimer|Ferritine","Instituto de Medicina Regenerativa","All","18 Years and older   (Adult, Older Adult)","Early Phase 1","9","Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","MSC-ARDS-001","April 16, 2020","October 15, 2022","December 15, 2022","July 2, 2020",,"August 4, 2022","Instituto de Medicina Regenerativa, Tijuana, Baja California, Mexico",,"https://ClinicalTrials.gov/show/NCT04456361"
118,"NCT04466007","Safety and Efficacy of Allogeneic Adipose Tissue Mesenchymal Stem Cells in Diabetic Patients With Critical Limb Ischemia",,"Recruiting","No Results Available","Limb Ischemia|Diabetic Foot","Drug: High dose allogeneic mesenchymal stromal cells|Drug: Low dose allogeneic mesenchymal stromal cells|Drug: Placebos","Complication rate after treatment administration|Evaluation of vascularization though RMN|Rutherford-Becker scale|Wifi scale|Ankle arm index|Temperature|Twin perimeter|Neuropathic symptoms (altered sensitivity)|% amputations","Instituto de Investigación Sanitaria de la Fundación Jiménez Díaz|Clinica Universidad de Navarra, Universidad de Navarra|Hospital Universitario La Paz|Gregorio Marañón Hospital|Hospital Clínico Universitario de Valladolid|Hospital Universitario Virgen de la Arrixaca|University of Salamanca|Hospital General Universitario de Alicante|Hospital Universitario La Fe|Hospital Victoria Eugenia Cruz Roja Española","All","40 Years to 90 Years   (Adult, Older Adult)","Phase 2","90","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","NOMA (No More Amputations)","January 11, 2021","September 2022","September 2022","July 10, 2020",,"August 30, 2022","Hospital General de Alicante, Alicante, Spain|Hospital Gregorio Marañon, Madrid, Spain|Hospital Universitario Fundacion Jimenez Diaz, Madrid, Spain|La Paz University Hospital, Madrid, Spain|Hospital Clinico Universitario Virgen de la Arrixaca, Murcia, Spain|Clinica Universidad de Navarra, Pamplona, Spain|Hospital Universitario de Salamanca, Salamanca, Spain|Hospital Victoria Eugenia Cruz Roja Española, Sevilla, Spain|Hospital Universitario La Fe, Valencia, Spain|Hospital de Valladolid, Valladolid, Spain",,"https://ClinicalTrials.gov/show/NCT04466007"
119,"NCT03828123","Autologous Multipotent Mesenchymal Stromal Cells in the Treatment of Amyotrophic Lateral Sclerosis","AMSC-ALS-001","Completed","No Results Available","Motor Neuron Disease, Amyotrophic Lateral Sclerosis","Biological: Suspension of human autologous MSC 3P in 1.5 ml","Safety: Complications related to the medicinal product application - new neurological deficit and occurrence of other adverse events|Efficacy: Inhibition of the disease progression - ALS functional rating scale|Efficacy: Inhibition of the disease progression - Norris scale|Efficacy: Inhibition of the disease progression - Forced vital capacity (FVC)","Bioinova, s.r.o.|Department of Neurology, University Hospital Motol, Prague, Czech Republic","All","18 Years to 65 Years   (Adult, Older Adult)","Phase 1|Phase 2","26","Industry|Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","AMSC-ALS-001","January 2012","August 18, 2017","August 18, 2017","February 4, 2019",,"February 12, 2019",,,"https://ClinicalTrials.gov/show/NCT03828123"
120,"NCT05095532","Autologous Mesenchymal Stromal Cells and Islet Co-transplantation in TP-IAT",,"Recruiting","No Results Available","Chronic Pancreatitis|Mesenchymal Stem Cells","Biological: Bone marrow-derived mesenchymal stem cells|Other: Placebo","Change in Islet Cell Function|Change in HbA1C levels from baseline to 12 months.|Proportion of insulin-independent patients following IAT|Average daily insulin requirement|Beta cell function as assessed by beta-score","Medical University of South Carolina|National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK)","All","18 Years and older   (Adult, Older Adult)","Phase 1","42","Other|NIH","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Double (Care Provider, Outcomes Assessor)|Primary Purpose: Treatment","Pro00099487|R01DK126454","December 1, 2021","June 30, 2026","June 30, 2026","October 27, 2021",,"March 25, 2022","Medical University of South Carolina, Charleston, South Carolina, United States",,"https://ClinicalTrials.gov/show/NCT05095532"
121,"NCT05204329","Safety of Topical Mesenchymal Stromal Cell Secretome for Ocular Surface Disease","MSC Secretome","Not yet recruiting","No Results Available","Mesenchymal Stromal Cells|Cornea|Corneal Defect|Corneal Epithelium Defect","Biological: MSC Secretome Eye Drops","Epithelial Status Assessment|Visual Acuity|Corneal Epithelial thickness|Corneal Scarring / Haze|Tolerability of MSC secretome drops|Durability of Corneal Epithelial Status Improvement|Time to Improvement of Corneal Epithelial Barrier","University of Illinois at Chicago|National Institutes of Health (NIH)|National Eye Institute (NEI)","All","18 Years and older   (Adult, Older Adult)","Early Phase 1","18","Other|NIH","Interventional","Allocation: Non-Randomized|Intervention Model: Sequential Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","2021-0754|1UG3EY031809-01","December 1, 2022","January 1, 2025","January 1, 2025","January 24, 2022",,"January 24, 2022",,,"https://ClinicalTrials.gov/show/NCT05204329"
122,"NCT02709343","Trial of Bone-marrow Derived Mesenchymal Stromal Cells (MSC) for New Onset Chronic Lung Allograft Dysfunction","ASSIST-CLAD","Active, not recruiting","No Results Available","Chronic Lung Allograft Dysfunction (CLAD)","Drug: Bone-marrow derived MSCs|Drug: Placebo","Progression-free survival|Time to fall in FEV1 > 10%|Freedom from Bronchiolitis Obliterans Syndrome (BOS) grade 3|All cause mortality|CLAD-specific mortality|Freedom from acute rejection|Freedom from the development of new donor specific anti-HLA antibodies|Freedom from CLAD progression|Rate of FEV1 decline|Rate of FVC decline|Change in 6-minute walk distance (6MWD)|Change in St George's Respiratory Questionnaire (SGRQ) Score|Inpatient bed-days","The University of Queensland|Isopogen|Cell and Tissue Therapies","All","18 Years and older   (Adult, Older Adult)","Phase 2","82","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","ASSIST-CLAD","April 21, 2017","July 2023","July 2023","March 16, 2016",,"August 24, 2022","St Vincents Hospital, Sydney, New South Wales, Australia|The Prince Charles Hospital, Brisbane, Queensland, Australia|Royal Adelaide Hospital, Adelaide, South Australia, Australia|The Alfred Hospital, Melbourne, Victoria, Australia|Fiona Stanley Hospital, Murdoch, Western Australia, Australia",,"https://ClinicalTrials.gov/show/NCT02709343"
123,"NCT00260338","Stem Cell Therapy for Vasculogenesis in Patients With Severe Myocardial Ischemia",,"Completed","No Results Available","Myocardial Ischemia|Coronary Heart Disease","Biological: stem cell","Improvement in myocardial perfusion measured by SPECT|Safety|Improvement in myocardial perfusion and function measured by PET and MR|Exercise time|Clinical angina status","Rigshospitalet, Denmark","All","30 Years to 80 Years   (Adult, Older Adult)","Phase 1|Phase 2","31","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","Jens Kastrup","December 2005","July 2009","July 2009","December 1, 2005",,"May 31, 2013","Cardiovascular Lab. 2014, The Heart Centre, Rigshospitalet, Blegdamcvej 9, Copenhagen, Denmark",,"https://ClinicalTrials.gov/show/NCT00260338"
124,"NCT04815213","The Use of Expandeded Mesenchymal Stromal Cells (MSC) in Premature Ovarian Failure (POF) in Adult Humans",,"Recruiting","No Results Available","Premature Ovarian Failure","Biological: expanded autologous bone marrow derived MSC","Incidence of Treatment-Emergent Adverse Events [Safety and Tolerability]|Number of patients with enhanced hormonal profile, ovarian changes and endometrial changes|Number of patients with positive ovarian changes|Number of patients with increased endometrial thickness","University of Jordan","Female","18 Years to 38 Years   (Adult)","Phase 1","10","Other","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Other","POF.UJCTC","January 1, 2020","January 31, 2022","January 31, 2022","March 24, 2021",,"March 24, 2021","Cell Therapy Center, University of Jordan, Amman, Jordan",,"https://ClinicalTrials.gov/show/NCT04815213"
125,"NCT02585622","NEPHSTROM for Diabetic Kidney Disease","NEPHSTROM","Recruiting","No Results Available","Diabetic Kidney Disease","Biological: Mesenchymal Stromal Cells|Other: Placebo","Number and severity of all pre-specified infusion-associated events and the overall number and frequency of adverse events.|Glomerular filtration rate (GFR)|Urinary Albumin/Creatinine Ratio (ACR)|Urinary albumin excretion (UAE).|Fasting blood glucose (target <126mg/dL)|HbA1c (target <75mmol/mol or <9%)|Total cholesterol (target <200 mg/dl)|LDL cholesterol (target <100 mg/dl)|Triglycerides (target <170 mg/dl)|Arterial blood pressure (the target value <130/80 mmHg)|Quality of life|Anti-HLA antibody development|Inflammation and fibrosis related soluble mediators|Serum/plasma concentrations (pg/ml) of biomarkers of inflammation.|Serum/plasma concentrations (ng/ml) of biomarkers of CKD progression.|Urine concentrations (pg/ml adjusted to urine creatinine concentration) of biomarkers of inflammation.|Proportion/total number of circulating T cells, B cells, NK cells, monocytes, dendritic cells|Cost-effectiveness of cell therapy","Mario Negri Institute for Pharmacological Research|Leiden University Medical Center|ASST Papa Giovanni XXIII, Bergamo, Italy|IRCCS - Istituto di Ricerche Farmacologiche Mario Negri - Bergamo, Italy|Belfast Health and Social Care Trust|National University of Ireland, Galway, Ireland|University Hospital Birmingham, NHS Foundation Trust, Hospital, Birmingham, UK|NHS Blood and Transplant","All","40 Years to 85 Years   (Adult, Older Adult)","Phase 1|Phase 2","48","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Other","NEPHSTROM|2016-000661-23","December 11, 2017","December 2021","July 2022","October 23, 2015",,"July 14, 2021","National University of ireland - Galway University Hospital -Regenerative Medicine Institute, Galway, Ireland|ASST - Papa Giovanni XXIII - U.O. Nefrologia e Dialisi/ Mario Negri Institute for Pharmacological Research - Clinical Research Center for Rare Diseases Aldo e Cele Daccò, Bergamo, BG, Italy|Belfast Health and Social Care Trust - Belfast City Hospital, Belfast, United Kingdom|University Hospital Birmingham NHS Foundation Trust - Queen Elizabeth Medical Centre, Birmingham, United Kingdom",,"https://ClinicalTrials.gov/show/NCT02585622"
126,"NCT05464381","Allogeneic ABCB5-positive Dermal Mesenchymal Stromal Cells for Treatment of Epidermolysis Bullosa (Phase III, Cross-over)",,"Not yet recruiting","No Results Available","Epidermolysis Bullosa","Drug: allo-APZ2-OTS|Drug: Placebo","Proportion of subjects with complete target wound closure","RHEACELL GmbH & Co. KG","All","Child, Adult, Older Adult","Phase 3","74","Industry","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","allo-APZ2-EB-III","December 2022","December 2024","December 2025","July 19, 2022",,"July 19, 2022",,,"https://ClinicalTrials.gov/show/NCT05464381"
127,"NCT05345418","Umbilical Cord-Derived Mesenchymal Stem Cell (VCELL 1) for Male Patients With Sexual Deficiency",,"Recruiting","No Results Available","Sexual Dysfunction Male","Biological: Umbilical Cord-Derived Mesenchymal Stem Cell for Male Patients with Sexual Deficiency","The safety of allogenic umbilical cord-derived mesenchymal stem cell administration for the treatment of hormone deficiency in male|Testosterone levels|Changes in sexual life quality using Aging Men Symptom (AMS)|Changes in sexual life quality through quantification of International Index of Erectile Function (IIEF)|Changes in sexual life quality through quantification of Sexual Quality of Life Questionnaire (SQoL-M)","Vinmec Research Institute of Stem Cell and Gene Technology","Male","50 Years to 70 Years   (Adult, Older Adult)","Phase 1|Phase 2","158","Other","Interventional","Allocation: Randomized|Intervention Model: Crossover Assignment|Masking: None (Open Label)|Primary Purpose: Other","ISC.21.08","June 1, 2022","June 1, 2022","June 30, 2024","April 25, 2022",,"August 24, 2022","Vinmec Research Institute of Stem Cell and Gene Technology, Hanoi, Vietnam",,"https://ClinicalTrials.gov/show/NCT05345418"
128,"NCT03406585","Wharton´s Jelly Derived Mesenchymal Stromal Cell Treatment of Adult Patients Diagnosed With Type I Diabetes",,"Completed","No Results Available","Type1 Diabetes Mellitus","Drug: ProTrans: Allogeneic transplantation with WJMSCs|Drug: Placebos","Safety; measured through set safety parameters|Efficacy; comparison of the intervention versus placebo at day 372 versus start of treatment|Number of patients insulin independent (ADA criteria) at days 187 and 372|Number of patients with daily insulin needs <0.25U/kg at days 187 and 372|Insulin requirement/kg BW at days 187 and 372|HbA1c at days 187 and 372.|Glucose variability at day 372|Delta change of levels of fasting C-peptide at day 372|Numbers of patients with peak C-peptide >0.20 nmol/l, in response to the MMTT, at day 372","NextCell Pharma Ab","All","18 Years to 40 Years   (Adult)","Phase 1|Phase 2","24","Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","ProTrans-T1D|2017-002766-50","November 28, 2017","July 1, 2020","September 4, 2020","January 23, 2018",,"January 11, 2022","Karolinska Trial Alliance, Fas 1 enheten, Karolinska Universitetssjukhuset Huddinge, Stockholm, Sweden",,"https://ClinicalTrials.gov/show/NCT03406585"
129,"NCT02336230","A Prospective Study of Remestemcel-L, Ex-vivo Cultured Adult Human Mesenchymal Stromal Cells, for the Treatment of Pediatric Participants Who Have Failed to Respond to Steroid Treatment for Acute Graft-Versus-Host Disease (aGVHD)",,"Completed","Has Results","Grade B aGVHD|Grade C aGVHD|Grade D aGVHD","Drug: remestemcel-L","Overall Response Rate (ORR) at Day 28 Post Initiation of Therapy|Overall Survival (OS) Rate at Day 100 Post Initiation of Therapy|OS Rate at Day 100 Post Initiation of Therapy, Stratified by Responder Status at Day 28|OS Rate at Day 100 Post Initiation of Therapy, Stratified by Baseline aGVHD Grade|OS Rate at Day 100 Post Initiation of Therapy, Stratified by Organ Involvement|OR Rate at Day 56 and 100 Post Initiation of Therapy","Mesoblast, Inc.|Quintiles, Inc.|Mesoblast, Ltd.","All","2 Months to 17 Years   (Child)","Phase 3","55","Industry","Interventional","Allocation: N/A|Intervention Model: Single Group Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","MSB-GVHD001","June 4, 2015","April 9, 2018","April 9, 2018","January 12, 2015","March 17, 2022","March 17, 2022","Children's Hospital Los Angeles, Los Angeles, California, United States|Children's Hospital of Orange County, Orange, California, United States|University of California at San Francisco, San Francisco, California, United States|Children's Hospital Colorado Center for Cancer/Blood Disorders, Aurora, Colorado, United States|Alfred I. DuPont Hospital for Children of the Nemours Foundation, Wilmington, Delaware, United States|Miami Children's Research Institute, Miami, Florida, United States|Ann & Robert H. Lurie Children's Hospital of Chicago, Chicago, Illinois, United States|Children's Hospital of Michigan, Detroit, Michigan, United States|University of Mississippi Medical Center, Jackson, Mississippi, United States|Washington University, Saint Louis, Missouri, United States|Columbia University Medical Center, New York, New York, United States|Memorial Sloan Kettering Cancer Center, New York, New York, United States|Albert Einstein College of Medicine, New York, New York, United States|Duke University Medical Center, Durham, North Carolina, United States|Oregon University, Portland, Oregon, United States|Medical University of South Carolina, Charleston, South Carolina, United States|Texas Transplant Institute, San Antonio, Texas, United States|Virginia Commonwealth University, Richmond, Virginia, United States|Fred Hutchinson Cancer Research, Seattle, Washington, United States|Medical College of Wisconsin, Milwaukee, Wisconsin, United States","""Study Protocol and Statistical Analysis Plan"", https://ClinicalTrials.gov/ProvidedDocs/30/NCT02336230/Prot_SAP_000.pdf","https://ClinicalTrials.gov/show/NCT02336230"
130,"NCT05132972","Allogenic UCMSCs as Adjuvant Therapy for Severe COVID-19 Patients","UCMSC","Recruiting","No Results Available","Covid 19","Biological: Normoxic Allogenic UCMSC|Other: Normal saline solution","Duration of hospital stay|Post-administration clinical and radiological improvement|Adverse Event and Serious Adverse Event Evaluation","Kementerian Riset dan Teknologi / Badan Riset dan Inovasi Nasional, Indonesia|Dr. Moewardi General Hospital, Surakarta, Indonesia|Dr. Sardjito General Hospital, Yogyakarta, Indonesia|Dr. Hasan Sadikin General Hospital, Bandung, Indonesia|PT Bifarma Adiluhung","All","18 Years to 75 Years   (Adult, Older Adult)","Phase 2|Phase 3","42","Other|Industry","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Quadruple (Participant, Care Provider, Investigator, Outcomes Assessor)|Primary Purpose: Treatment","BRIN20211118a","January 17, 2021","November 2021","November 2021","November 24, 2021",,"November 24, 2021","Dr. Moewardi General Hospital, Surakarta, Central Java, Indonesia|Dr. Hasan Sadikin, Bandung, West Java, Indonesia|Dr. Sardjito General Hospital, Yogyakarta, Indonesia",,"https://ClinicalTrials.gov/show/NCT05132972"
131,"NCT05490173","The Pilot Experimental Study of the Neuroprotective Effects of Exosomes in Extremely Low Birth Weight Infants",,"Not yet recruiting","No Results Available","Premature Birth|Extreme Prematurity|Preterm Intraventricular Hemorrhage|Hypoxia-Ischemia, Cerebral|Neurodevelopmental Disorders","Other: Exosomes derived from mesenchymal stromal cells (MSCs)","Occurrence and rate of dose limiting toxicity|Rate of death|Occurrence of Other Severe Complications of Prematurity|Need for Ventilatory Support|Changes in Hemodynamics|Feasibility: Administration|Feasibility: Recruitment Efficiency|Feasibility: Recruitment Timing|Feasibility: Participant Retainment|Griffiths-II and Bayley Scales of Infant Development (2nd edition)|Long-term Safety Follow-Up","Federal State Budget Institution Research Center for Obstetrics, Gynecology and Perinatology Ministry of Healthcare","All","1 Day to 3 Days   (Child)","Not Applicable","10","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Single (Participant)|Primary Purpose: Prevention","ncagp4382277","October 5, 2022","May 22, 2026","December 28, 2026","August 5, 2022",,"September 28, 2022","Federal State Budget Institution Research Center for Obstetrics, Gynecology and Perinatology Ministry of Healthcare, Moscow, Russian Federation",,"https://ClinicalTrials.gov/show/NCT05490173"
132,"NCT04877067","Therapy of Toxic Optic Neuropathy Via Combination of Stem Cells With Electromagnetic Stimulation","Magnovision","Completed","No Results Available","Methanol Poisoning|Toxic Optic Neuropathy|Stem Cell Tyrosine Kinase 1 Y842X|Magnetic Field Exposure","Biological: Wharton jelly derived mesenchymal stem cell|Device: Repetitive electromagnetic stimulation","ETDRS visual acuity:|Visual field sensitivity: Fundus perimetry deviation index (FPDI, %)|Ganglion cell complex thickness (GCC thickness, µm):|Pattern visual evoked potential (pVEP)","Ankara Universitesi Teknokent|International Olympic Committee","All","18 Years and older   (Adult, Older Adult)","Phase 3","18","Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","56733164/203 E.1925","April 1, 2019","April 30, 2021","April 30, 2021","May 7, 2021",,"May 10, 2021","Ankara University Biotechnology Institute, Ankara, Türkiye, Turkey|Umut Arslan, Ankara, Turkey",,"https://ClinicalTrials.gov/show/NCT04877067"
133,"NCT01343511","Safety and Efficacy of Stem Cell Therapy in Patients With Autism",,"Completed","No Results Available","Autism","Biological: human cord blood mononuclear cells|Biological: human cord blood mononuclear cells and human umbilical cord mesenchymal stem cells","Childhood Autism Rating Scale，CARS|Clinical Global Impression Scale，CGI|Aberrant Behavior Checklist，ABC|Adverse Event and Serious Adverse Event","Shenzhen Beike Bio-Technology Co., Ltd.|Shandong Jiaotong Hospital|Association for the Handicapped Of Jinan","All","3 Years to 12 Years   (Child)","Phase 1|Phase 2","37","Industry|Other","Interventional","Allocation: Non-Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","BKCR-AUTISM-1.0(2009)","March 2009","June 2010","May 2011","April 28, 2011",,"October 14, 2011","Shandong Jiaotong Hospital, Jinan, Shandong, China",,"https://ClinicalTrials.gov/show/NCT01343511"
134,"NCT05319106","Phase Ⅱ Clinical Study of Human Umbilical Cord Mesenchymal Stem Cells in the Treatment of Venous Leg",,"Recruiting","No Results Available","Venous Leg Ulcer","Other: stem cell preparation combined with silver ion dressing|Procedure: silver ion dressing","Healing time|Wound shrinkage rate","ShiCang Yu|Southwest Hospital, China","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 2","76","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","zsyx1","April 1, 2022","June 30, 2026","March 31, 2027","April 8, 2022",,"April 8, 2022","Southwest Hospital, Army Medical University (Third Military Medical University), Chongqing, Chongqing, China",,"https://ClinicalTrials.gov/show/NCT05319106"
135,"NCT04951882","Application of hUC-MSCs in Treating Acute Lung Injury: a Single Center Prospective Clinical Research",,"Recruiting","No Results Available","Acute Lung Injury","Biological: human derived umbilical cord derived mesenchymal stem cells","PaO2/FiO2|the days of ventialtion and hospital stay","Second Affiliated Hospital, School of Medicine, Zhejiang University","All","18 Years to 65 Years   (Adult, Older Adult)","Early Phase 1","30","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","2020-592","June 9, 2021","December 31, 2022","December 31, 2022","July 7, 2021",,"July 7, 2021","SAHZU, Hanzhou, Zhejiang, China",,"https://ClinicalTrials.gov/show/NCT04951882"
136,"NCT04355728","Use of UC-MSCs for COVID-19 Patients",,"Completed","Has Results","Corona Virus Infection|ARDS|ARDS, Human|Acute Respiratory Distress Syndrome|COVID-19","Biological: Umbilical Cord Mesenchymal Stem Cells + Heparin along with best supportive care.|Other: Vehicle + Heparin along with best supportive care","Number of Participants With Pre-Specified Infusion Associated Adverse Events|Number of Subjects With Serious Adverse Events by 31 Days After First Infusion|Percentage of Participants Experiencing Serious Adverse Events (SAEs) Through Study Day 90|Number of Adverse Events (AEs) and Serious Adverse Events (SAEs)|Number of Adverse Events (AEs) and Serious Adverse Events (SAEs) by Severity|Subjects With Adverse Events and Serious Adverse Events by Severity|Number of Adverse Events and Serious Adverse Events by Relatedness to Treatment|Subjects With Adverse Events by Relatedness to Treatment|Survival at 31 Days Post First Infusion|Survival at 60 Days Post First Infusion|Time to Recovery|Ventilator-Free Days Throughout 28 Days Post Second Infusion|Ventilator-Free Days Throughout 90 Days|Respiratory Rate and Oxygenation Index (ROX Index)|Oxygenation Index (OI)|Positive End-Expiratory Pressure (PEEP) and Plateau Pressure (Pplat)|Sequential Organ Failure Assessment (SOFA) Scores|Smell Identification Test (SIT) Scores|White Blood Cell Count (WBC)|Platelets Count|Hemogoblin|Hematocrit|Neutrophils|Lymphocytes|Glomerular Filtration Rate|Total Protein|Sodium|Potassium|Creatinine|Glucose|Albumin|Alkaline Phosphatase|Alanine Aminotransferase or Serum Glutamate-pyruvate Transaminase (ALT or SGPT)|Aspartate Aminotransferase or Serum Glutamic Oxaloacetic Transaminase (AST or SGOT)|Total Bilirubin|Blood Urea Nitrogen (BUN)|Calcium|Chloride|Carbon Dioxide (CO2)|C-Reactive Protein Levels|Arachidonic Acid/Eicosapentaenoic Acid (AA/EPA) Ratio|D-dimer Levels|25-Hydroxy Vitamin D Levels|Tumor Necrosis Factor-alpha (TNFα)|Tumor Necrosis Factor-beta (TNFβ)|Soluble Tumor Necrosis Factor Receptor 2 (sTNFR2)|Viral Load by SARS-CoV-2 RT-PCR|Number of Participants Reporting Panel Reactive Antibody (PRA) Positivity at Day 3 Post First Infusion|Number of Participants Reporting Panel Reactive Antibody (PRA) Positivity at Day 6 Post First Infusion|Number of Participants Reporting Panel Reactive Antibody (PRA) Positivity at Day 14 Post First Infusion|Number of Participants With Positive, Negative, or Borderline Serology Testing for SARS-CoV-2 IgM/IgG","Camillo Ricordi|University of Miami","All","18 Years and older   (Adult, Older Adult)","Phase 1|Phase 2","24","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: Triple (Participant, Care Provider, Investigator)|Primary Purpose: Treatment","20200671|20200370","April 25, 2020","October 31, 2020","October 31, 2020","April 21, 2020","December 6, 2021","December 6, 2021","Diabetes Research Institute, University of Miami Miller School of Medicine, Miami, Florida, United States","""Study Protocol and Statistical Analysis Plan"", https://ClinicalTrials.gov/ProvidedDocs/28/NCT04355728/Prot_SAP_000.pdf","https://ClinicalTrials.gov/show/NCT04355728"
137,"NCT02445547","Umbilical Cord Mesenchymal Stem Cell Treatment for Crohn's Disease",,"Completed","No Results Available","Crohn Disease","Other: UC-MSCs by peripheral intravenous infusion|Drug: received hormone maintenance therapy","Crohn's disease activity index|Harvey-Bradshaw index|Corticosteroid dosage","Fuzhou General Hospital|Shaanxi Provincial People's Hospital","All","18 Years to 70 Years   (Adult, Older Adult)","Phase 1|Phase 2","82","Other","Interventional","Allocation: Randomized|Intervention Model: Parallel Assignment|Masking: None (Open Label)|Primary Purpose: Treatment","UCMSC-CD","June 2012","June 2015",,"May 15, 2015",,"January 18, 2017","Shaanxi Provincial People's Hospital, Xi Ail, Shaanxi, China",,"https://ClinicalTrials.gov/show/NCT02445547"
