,location,lat,lon
591,"Huashan Hospital Affiliated to Fudan University, Shanghai, China",31.2322758,121.4692071
592,"Humanitas Research Hospital, Rozzano, Milano, Italy",45.3832366,9.1541309
593,"Hunter Holmes McGuire VA Medical Center, Richmond, Virginia, United States",37.4963453,-77.46564277453633
594,"Hématologie et thérapie cellulaire, Hôpital Saint Antoine, Paris, France",48.8588897,2.3200410217200766
595,"Hôpital Beaujon, Clichy, France",48.9026,2.30551
596,"Hôpital Européen Georges Pompidou - APHP, Paris, France",48.8588897,2.3200410217200766
597,"Hôpital Hautepierre, Service de réanimation médicale, Strasbourg, France",48.584614,7.7507127
598,"Hôpital Pitié Salpétrière, Salle de surveillance post-interventionnelle, Accueil des Polytraumatisés, Paris, France",48.8588897,2.3200410217200766
599,"Hôpital Pitié Salpêtrière, Anesthésie et Réanimation, Institut de Cardiologie, Paris, France",48.8352543,2.3673461603965964
600,"Hôpital Pitié Salpêtrière, Service de Chirurgie Générale, Viscérale et Endocrinienne, Paris, France",48.8588897,2.3200410217200766
601,"Hôpital Pitié Salpêtrière, Service de Chirurgie Hépatobiliaire et de Transplantation Hépatique, Paris, France",48.8588897,2.3200410217200766
602,"Hôpital Pitié Salpêtrière, Service de réanimation chirurgicale polyvalente, Paris, France",48.8588897,2.3200410217200766
603,"Hôpital Pitié-Salpêtrière - APHP, Paris, France",48.8588897,2.3200410217200766
604,"Hôpital Saint-Antoine, Département d'Anesthésie-réanimation, Paris, France",48.8588897,2.3200410217200766
605,"Hôpital Saint-Louis, Paris, France",48.8588897,2.3200410217200766
606,"Hôpital Saint-Louis; Département de dermatologie, Paris, France",48.8588897,2.3200410217200766
607,"Hôpital Stuyvenberg, Antwerpen, Belgium",51.2211097,4.3997081
608,"Hôpital de Jolimont, Haine St Paul, Hainaut, Belgium",50.454942,4.1883094
609,"Hôpital des enfants Reine Fabiola, Brussels, Brabant, Belgium",50.9023308,4.5380828
610,"ICATME-Hospital Quiron Dexeus, Barcelona, Spain",41.3828939,2.1774322
611,"ICO Hospitalet, Hospitalet de Llobregat, Barcelona, Spain",41.345614,2.110545
612,"IMAC Regeneration Center, Paducah, Kentucky, United States",37.0833893,-88.6000478
613,"IOBA - Applied Ophthalmobiology Institute, Valladolid, Spain",41.6521328,-4.728562
614,"IOBA, Valladolid, Spain",41.663183000000004,-4.704507687765943
615,"IPM Medical Group, Inc., Walnut Creek, California, United States",37.9020731,-122.0618702
616,"IRCCS AOU San martino IST, Genova, GE, Italy",44.40726,8.9338624
617,"IRCCS Istituto Ortopedico Galeazzi, Milano, MI, Italy",45.4641943,9.1896346
618,"IRCCS Policlinico San Matteo, Pavia, Italy",45.036854649999995,9.137825082826026
619,"ISCI / University of Miami, Miami, Florida, United States",25.7741728,-80.19362
620,"ISCI/University of Miami Miller School of Medicine, Miami, Florida, United States",25.7741728,-80.19362
621,"Ibn Sina, Baghdad, Iraq",33.3111837,44.40574855349581
622,"Impar Serviços Hospitalares S/A (Hospital Nove de Julho), São Paulo, SP, Brazil",-23.5082223,-46.7060294
623,"Imperial College Healthcare NHS Trust, London, United Kingdom",51.5073219,-0.1276474
624,"Indiana Blood and Bone Marrow Transplant Center, Beech Grove, Indiana, United States",39.7221906,-86.0894158
625,"Indiana Center for Vascular Biology and Medicine, Indianapolis, Indiana, United States",39.7683331,-86.1583502
626,"Indiana University Cancer Center, Indianapolis, Indiana, United States",39.7683331,-86.1583502
627,"Indiana University Medical Center, Indianapolis, Indiana, United States",39.78755735,-86.16382215911352
628,"Indiana University, Indianapolis, Indiana, United States",39.774777349999994,-86.1769635756136
629,"Indonesian National Brain Center, Jakarta, Indonesia",-6.1753942,106.827183
630,"Inha University Hospital, In Cheon, Korea, Republic of",55.8215537,49.132971
631,"Inha University Hospital, Incheon, Jung-gu, Korea, Republic of",37.566888750000004,126.9730191332483
632,"Inha University Hospital, Incheon, Korea, Republic of",55.8215537,49.132971
633,"Inha University Hospital, Inchon, Korea, Republic of",55.8215537,49.132971
634,"Inland Rheumatology Clinical Trials Incorporated, Upland, California, United States",34.09751,-117.6483876
635,"Institut Catal dOncologia, Barcelona, Spain",41.3828939,2.1774322
636,"Institut Universitari Dexeus (ICATME), Barcelona, Spain",41.3828939,2.1774322
637,"Institute for Foot and Ankle Reconstruction at Mercy, Baltimore, Maryland, United States",39.2908816,-76.610759
638,"Institute of Bio-Stem Cell Rehabilitation, Kharkov, Ukraine",49.9923181,36.2310146
639,"Institute of Biophysics and Cell Engineering of National Academy of Sciences of Belarus, Minsk, Belarus",53.9024716,27.5618225
640,"Institute of Clinical Dentistry, University of Bergen, Bergen, Hordaland, Norway",60.393434299999996,5.321446894968321
641,"Institute of Hematology & Blood Diseases Hospital, Chinese Academy of Medical Sciences, Tianjin, Tianjin, China",39.0856735,117.1951073
642,"Institute of Regenerative medicine, Islamabad, Pakistan",33.6938118,73.0651511
643,"Institute of Sports Medicine, Peking University Third Hospital, Beijing, Beijing, China",39.981333500000005,116.35380866994866
644,"Institute of liver disease, HPB surgery and transplant Global Hospitals, Mumbai, Maharashtra, India",19.0785451,72.878176
645,"Instituto Clinico Humanitas IRCCS, Milano, Italy",45.4641943,9.1896346
646,"Instituto Investigación Sanitario Fundación Jiménez Díaz, Madrid, Spain",40.4167047,-3.7035825
647,"Instituto Oftalmológico Fernández - Vega, Oviedo, Asturias, Spain",43.3604218,-5.8450534
648,"Instituto de Biologia y Genetica Molecular (IBGM), University of Valladolid, Valladolid, Spain",41.65456035,-4.717582767625954
649,"Instituto de Biologia y Genetica Molecular, Valladolid, Spain",41.65580325,-4.717452260190187
650,"Instituto de Ensino e Pesquisas - IEP-São Lucas, Sao Paulo, SP, Brazil",-23.5506507,-46.6333824
651,"Instituto de Medicina Regenerativa, Tijuana, Baja California, Mexico",32.5010188,-116.964662
652,"Instytut Kardiologii im. Prymasa Tysiąclecia Stefana Kardynała Wyszyńskiego, Katowice, Poland",50.2598987,19.0215852
653,"International Spine Pain, and Performance Center, Washington, District of Columbia, United States",38.8950368,-77.0365427
654,"Ireland Cancer Center at University Hosptials Case Medical Center, Case Comprehensive Cancer Center, Cleveland, Ohio, United States",41.4996562,-81.6936813
655,"Isar Medizin Zentrum, Munich, Bavaria, Germany",48.134782,11.5649428
656,"Istinye University, Istanbul, Turkey",45.7581012,8.5578947
657,"Istituto Oncologico del Veneto (IOV) - Università di Padova, Padova, Italy",45.4077172,11.8734455
658,"Istituto Ortopedico Galeazzi, Chirugia dell´Anca l, Milano, Italy",45.4641943,9.1896346
659,"Istituto Ortopedico Rizzli, Bologna, Italy",44.4938203,11.3426327
660,"Istituto Ortopedico Rizzoli, Bologna, Bologna, Italy",44.4801908,11.34221004298334
661,"Istituto Ortopedico Rizzoli, Bologna, Italy",44.4801908,11.34221004298334
662,"Istituto Ortopedico Rizzoli, SSD Fisiopatologia Ortopedica e Medicina Rigenerativa, Bologna, Italy",44.4938203,11.3426327
663,"Istituto Scientifico Romagnolo per lo Studio e la Cura dei Tumori (IRST), Meldola, FC, Italy",44.1267212,12.0611527
664,"JHU Arthritis Center Baltimore, Baltimore, Maryland, United States",39.2908816,-76.610759
665,"JST sp. z o.o., Częstochowa, Poland",52.215933,19.134422
666,"Jakarta Eye Center Hospital, Jakarta, DKI Jakarta, Indonesia",-6.1875613,106.8277658
667,"Jehangir Hospital, Pune, Maharashtra, India",18.53034355,73.87665054967444
668,"Jewish Hospital, Cincinnati, Ohio, United States",39.13742135,-84.49969939578145
669,"Jewish Hospital, Louisville, Kentucky, United States",38.2500543,-85.75025023795756
670,"Jin Yin-tan hospital, Wuhan, Hubei, China",30.5951051,114.2999353
671,"Jinling hospital, Nanjing, Jiangsu, China",32.0615652,118.7915079
672,"John Radcliffe Hospital, Headington, Oxford, United Kingdom",51.764134049999996,-1.2180558792629186
673,"John Wayne Cancer Institute @ Providence St. John's Health Center, Santa Monica, California, United States",34.0194704,-118.4912273
674,"Johns Hopkins University Hospital, Baltimore, Maryland, United States",39.2908816,-76.610759
675,"Johns Hopkins University, Baltimore, Maryland, United States",39.33020225,-76.62185357858337
676,"Joint & Spine Center, SMG-SNU Boramae Medical Center, Department of Orthopedic Surgery, Seoul National University College of Medicine, Seoul, Korea, Republic of",37.50771705,127.10332700284029
677,"Jorge L. Alio, Alicante, Spain",38.3436365,-0.4881708
678,"KMC Hospital, Mangalore, Karnataka, India",12.85885905,74.8480016484457
679,"KPJ Ampang Puteri Specialist Hospital, Kuala Lumpur, Selangor, Malaysia",2.748372,101.69325937891327
680,"Kangbuk Samsung Hospital, Seoul, Korea, Republic of",37.50771705,127.10332700284029
681,"Kangwon National University Hospital, Chuncheon, Korea, Republic of",55.8215537,49.132971
682,"Kansas City Cancer Center, Lee's Summit, Missouri, United States",38.9107156,-94.3821295
683,"Kansas City Cancer Centers - BMT, Kansas City, Missouri, United States",39.100105,-94.5781416
684,"Kansas University Cancer Center, Kansas City, Kansas, United States",39.1134562,-94.626497
685,"Kantonsspital Basel, Basel, Switzerland",47.424635,7.503841
686,"Karmanos/Wayne State University, Detroit, Michigan, United States",42.3315509,-83.0466403
687,"Karolinska Institute, Karolinska University Hospital Solna, Stockholm, Sweden",59.3508628,18.033581405420463
688,"Karolinska Institute, Karolinska University Hospital, Stockholm, Sweden",59.3508628,18.033581405420463
689,"Karolinska Trial Alliance, Fas 1 enheten, Karolinska Universitetssjukhuset Huddinge, Huddinge, Sweden",59.22125005,17.935005691942855
690,"Karolinska Trial Alliance, Fas 1 enheten, Karolinska Universitetssjukhuset Huddinge, Stockholm, Sweden",59.22125005,17.935005691942855
691,"Karolinska Trial Alliance, Stockholm, Sweden",59.3251172,18.0710935
692,"Karolinska University Hospital, Stockholm, Sweden",59.3508628,18.033581405420463
693,"Kasugai Municipal Hospital, Kasugai, Aichi, Japan",35.273804,137.007459
694,"Katholisches Klinikum Bochum gGmbH, Venenzentrum der Kliniken für Dermatologie und Gefäßchirurgie der Ruhr-Universität Bochum, Bochum, Germany",51.4818111,7.2196635
695,"Keimyung University Dongsan Medical Center, Daegu, Korea, Republic of",55.8215537,49.132971
696,"King's College London; St John's Institute of Dermatology;, London, United Kingdom",51.5073219,-0.1276474
697,"Kit Bartalos, Liberty, Missouri, United States",39.246479,-94.419079
698,"Klinik und Poliklinik für Dermatologie, Venerologie und Allergologie, Universitätsklinikum Würzburg, Würzburg, Germany",51.1638175,10.4478313
699,"Klinik und Poliklinik für Hautkrankheiten, Universitätsmedizin Greifswald, Greifswald, Germany",54.095791,13.3815238
700,"Klinikum Braunscheweig, Braunschweig, Germany",52.2646577,10.5236066
701,"Klinikum Bremerhaven Reinkenheide gGmbH, Klinik für Dermatologie, Allergologie und Phlebologie, Wundzentrum, Bremerhaven, Germany",53.5505392,8.5851945
702,"Klinikum Frankfurt, Frankfurt/Main, Germany",50.095261300000004,8.661266190671004
703,"Klinikum Lüneburg, Lüneburg, Germany",51.1638175,10.4478313
704,"Klinikum Nürnberg Nord, Klinik für Dermatologie, Nürnberg, Germany",51.1638175,10.4478313
705,"Klinikum der Johann Wolfgang Goethe, Frankfurt, Germany",50.1106444,8.6820917
706,"Klinikum der Johann Wolfgang Goethe-Universitaet - Frankfurt am Main, Frankfurt am Main, Hessen, Germany",50.1106444,8.6820917
707,"Klinikum der Ludwig-Maximilians-Universität München, Klinik und Poliklinik für Dermatologie und Allergologie, München, Germany",51.1638175,10.4478313
708,"Klinikum rechts der Isar, Munich, Bavaria, Germany",48.1378387,11.601595648999911
709,"Klinische Forschung Dresden GmbH, Dresden, Germany",51.0493286,13.7381437
710,"Klinische Forschung Hamburg GmbH, Dermatologie / Allergologie, Hamburg, Germany",53.550341,10.000654
711,"Klinische Forschung Schwerin GmbH, Schwerin, Germany",53.6288297,11.4148038
712,"Korea University AnSan Hospital, Ansan, Gyeonggi-do, Korea, Republic of",37.235122849999996,127.00921616567815
713,"Korea University Anam Hospita, Seoul, Korea, Republic of",37.50771705,127.10332700284029
714,"Korea University Anam Hospital, Seoul, Korea, Republic of",37.50771705,127.10332700284029
715,"Korea University Anam Hospital, Seoul, Seongbukgu, Korea, Republic of",55.8215537,49.132971
716,"Korea University Guro Hospital, Guro-gu, Seoul, Korea, Republic of",37.48619975,126.89037652807453
717,"Korea University Guro Hospital, Seoul, Guro-gu, Korea, Republic of",37.48619975,126.89037652807453
718,"Korea University Guro Hospital, Seoul, Korea, Republic of",37.50771705,127.10332700284029
719,"Korea University Kuro Hospital, Seoul, Korea, Republic of",37.50771705,127.10332700284029
720,"Korea University Medicine, Seoul, Korea, Republic of",37.50771705,127.10332700284029
721,"Krakenhaus Walfriede, Berlin, Germany",52.5170365,13.3888599
722,"Krakowski Szpital Specjalistyczny im. Jana Pawła II w Krakowie, Kraków, Poland",50.0881644,19.9509286
723,"Krankenhaus, St. Veit/Glan, Austria",46.76923615,14.35328449966724
724,"KyungHee University Gandong Hospital, Seoul, Korea, Republic of",37.50771705,127.10332700284029
725,"KyungHee University Gangdong Hospital, Seoul, Korea, Republic of",37.50771705,127.10332700284029
726,"Kyunghee University Medical Center, Seoul, Dongdaemun-gu, Korea, Republic of",55.8215537,49.132971
727,"Kyunghee University Medical Center, Seoul, Korea, Republic of",37.50771705,127.10332700284029
728,"Kyunghee University Medical Center, Seoul, Seoulteukbyeolsi, Korea, Republic of",55.8215537,49.132971
729,"LSU Healthcare Network Clinic, Metairie, Louisiana, United States",29.9899926,-90.1505426
730,"La Paz University Hospital, Madrid, Spain",40.4167047,-3.7035825
731,"Laboratorios Salvat, S.A., Esplugues de Llobregat, Barcelone, Spain",41.3775633,2.0854883
732,"Laboratory for Cell Research and Application, Medical University of Warsaw, Warsaw, Poland",52.2059748,20.98440360727661
733,"Lake/University Ireland Cancer Center, Cleveland, Ohio, United States",41.4996562,-81.6936813
734,"Lakeridge Health, Oshawa, Ontario, Canada",43.905451400000004,-78.86893442958839
735,"Leeds General Infirmary, Leeds, UK, United Kingdom",53.7460006,-1.6014905
736,"Lehigh Valley Hospital, Allentown, Pennsylvania, United States",40.5649685,-75.52189506886113
737,"Leiden Universitary Medical Center, Leiden, Netherlands",52.1594747,4.4908843
738,"Leiden University Medical Center (LUMC), Leiden, Zuid Holland, Netherlands",52.1542677,4.4416249
739,"Leiden University Medical Center, Leiden, Netherlands",52.1594747,4.4908843
740,"Leszek Giec Upper-Silesian Medical Centre of the Silesian Medical University in Katowice, Katowice, Poland",50.2598987,19.0215852
741,"Leuven University Hospital, Leuven, Belgium",50.879202,4.7011675
742,"Li Yu, Shenzhen, Guangdong, China",22.5445741,114.0545429
743,"London Health Sciences Centre, London, Ontario, Canada",42.9832406,-81.243372
744,"London Health Sciences Centre- Westminster Campus, London, Ontario, Canada",42.9832406,-81.243372
745,"Long Island Spine Rehabilitation Medicine, East Meadow, New York, United States",40.7142296,-73.5595107
746,"Los Angeles Biomedical Research Institute at Harbor UCLA Medical Center, Torrance, California, United States",33.8358492,-118.3406288
747,"Louisiana State University, Shreveport, Louisiana, United States",32.4297329,-93.70247014954433
748,"Loyola University Medical Center, Maywood, Illinois, United States",41.85901495,-87.83524274972845
749,"Lund University Hospital, Department of Pediatric Oncology and Bone Marrow Transplantation, Lund, Sweden",55.7029296,13.1929449
750,"M D Anderson Cancer Center, Houston, Texas, United States",29.7869168,-95.6305538209226
751,"M.S.Ramaiah Memorial Hospital, Bangalore, Karnataka, India",12.9767936,77.590082
752,"MD Anderson Cancer Center, Houston, Texas, United States",29.7076703,-95.39782993506569
753,"MD Stem Cells, Coral Springs, Florida, United States",26.271192,-80.2706044
754,"MD Stem Cells, Westport, Connecticut, United States",41.1414855,-73.3578955
755,"MGH, Massachusetts General Hospital, Boston, Massachusetts, United States",42.36286045,-71.06875296664998
756,"MH Egészségügyi Központ Kardiológiai Osztály, Budapest, Hungary",47.4979937,19.0403594
757,"MS Ramaiah Memorial Hospital, Bangalore, Karnataka, India",12.9767936,77.590082
758,"MVZ Prof. Dr. Ockenfels, Haut und Allergie-Praxisklinik GmbH, Hanau, Germany",50.135429099999996,8.918817903264163
759,"Maisonneuve-Rosemont Hospital, Montreal, Quebec, Canada",45.57753825,-73.56227634786634
760,"Man Clinic for Andrology and male infertility, Cairo, Egypt",30.0443879,31.2357257
761,"Manipal Hospital, Bangalore, Karnataka, India",13.0509925,77.5938727
762,"Marienhospital Gelsenkirchen GmbH, Klinik für Chirurgie (Allgemein-, Viszeral- und Endokrine Chirurgie, Thorax-, Gefäß- und Endovaskuläre Chirurgie und Kinderchirurgie), Gelsenkirchen, Germany",51.5110321,7.0960124
763,"Massachusetts General Hospital, Boston, Massachusetts, United States",42.36286045,-71.06875296664998
764,"Maternal and Child Health Hospital of Foshan, Foshan, Guangdong, China",23.0239788,113.1159558
765,"Maternal and Child Hospital of Hubei Province, Wuhan, Hubei, China",30.5951051,114.2999353
766,"Maternity hospital, Ain Shams University, Cairo, Egypt",30.076318399999998,31.281232101303196
767,"Mattabhorn Phornputkul, Chiang Mai, Thailand",18.7882778,98.9858802
768,"Mayo Clinic Florida, Jacksonville, Florida, United States",30.260465699999997,-81.44479406045171
769,"Mayo Clinic Rochester, Rochester, Minnesota, United States",44.0225389,-92.46660746091699
770,"Mayo Clinic in Florida, Jacksonville, Florida, United States",30.2588308,-81.44858105666715
771,"Mayo Clinic in Minnesota, Rochester, Minnesota, United States",44.0225389,-92.46660746091699
772,"Mayo Clinic in Rochester, Rochester, Minnesota, United States",44.0225389,-92.46660746091699
773,"Mayo Clinic, Jacksonville, Florida, United States",30.260465699999997,-81.44479406045171
774,"Mayo Clinic, Rochester, Minnesota, United States",44.0225389,-92.46660746091699
775,"Mayo Clinic, Scottsdale, Arizona, United States",33.58561,-111.79438351039818
776,"Mayo Medical Center, Rochester, Minnesota, United States",44.0234387,-92.4630182
777,"McConnell Spine, Sport, and Joint Physicians, Columbus, Ohio, United States",39.9622601,-83.0007065
778,"McGill University Health Centre, Montreal, Quebec, Canada",45.47401605,-73.5999506480536
779,"McGuire Research Institute, Richmond, Virginia, United States",37.5385087,-77.43428
780,"McIlwain Medical Group, Tampa, Florida, United States",27.9477595,-82.458444
781,"MedStar Washington Hospital Center, Washington, District of Columbia, United States",38.8950368,-77.0365427
782,"Medcare Orthopaedics & Spine Hospital, Dubai, United Arab Emirates",25.074282349999997,55.18853865430702
783,"Medical College of Wisconsin, FEC, Milwaukee, Wisconsin, United States",43.0349931,-87.922497
784,"Medical College of Wisconsin, Madison, Wisconsin, United States",43.074761,-89.3837613
785,"Medical College of Wisconsin, Milwaukee, Wisconsin, United States",43.04386705,-88.02245316747553
786,"Medical Surgical Associates Center, St. John's, Antigua and Barbuda",17.1184569,-61.8448509
787,"Medical University of South Carolina(MUSC), Charleston, South Carolina, United States",32.7876012,-79.9402728
788,"Medical University of South Carolina, Charleston, South Carolina, United States",32.784296499999996,-79.94714193501349
789,"Medical University of Vienna, Vienna, Austria",48.2083537,16.3725042
790,"Medical University of Warsaw, Department of Diabetology and Internal Diseases, Warsaw, Poland",52.2319581,21.0067249
791,"Medical University of Warsaw, Warsaw, Poland",52.2059748,20.98440360727661
792,"Mediciti Hospital, Hyderabad, Andhra Pradesh, India",15.8142734,78.0267508
793,"Medizinische Hochschule Hannover, Hannover, Niedersachsen, Germany",52.3834796,9.804455722635876
794,"Medizinische Universität, Wien, Austria",48.2083537,16.3725042
795,"Medizinisches Versorgungszentrum DermaKiel GmbH, Kiel, Germany",54.3227085,10.135555
796,"Melbourne Renal Research Group, Melbourne, Australia",-37.8142176,144.9631608
797,"Melitus sp. z o.o., Warsaw, Poland",52.2319581,21.0067249
798,"Memorial Hermann Hospital - Texas Medical Center, Houston, Texas, United States",29.7144958,-95.3971077
799,"Memorial Hermann Hospital, Houston, Texas, United States",29.7144958,-95.3971077
800,"Memorial Hermann Hospital-Clinical Research Unit (MMH-CRU), Houston, Texas, United States",29.7589382,-95.3676974
801,"Memorial Sloan Kettering Cancer Center, New York, New York, United States",40.7644418,-73.95695491103503
802,"Mercy Cancer Center at Mercy Medical Center, Cleveland, Ohio, United States",41.4996562,-81.6936813
803,"Mercy Gilbert Medical Center / Catholic Health Care West, Gilbert, Arizona, United States",33.3527632,-111.7890373
804,"Mercy Gilbert Medical Center, Gilbert, Arizona, United States",33.287571549999996,-111.75159241330519
805,"Mercy Gilbert and Chandler Medical Center, Gilbert, Arizona, United States",33.3527632,-111.7890373
806,"Mesoblast Investigational Site 10754 - University of California, San Diego, La Jolla, California, United States",32.87924375,-117.23112468377349
807,"Mesoblast Investigational Site 10755 - Texas Heart Institute, Houston, Texas, United States",29.7589382,-95.3676974
808,"Mesoblast Investigational Site 10756 - Mayo Clinic, Phoenix, Arizona, United States",33.4484367,-112.074141
809,"Mesoblast Investigational Site 10757 - Cardiology, P.C., Birmingham, Alabama, United States",33.5206824,-86.8024326
810,"Mesoblast Investigational Site 10758 - The Christ Hospital, Cincinnati, Ohio, United States",39.1014537,-84.5124602
811,"Mesoblast Investigational Site 10759 - Scripps Clinic, La Jolla, California, United States",32.8401623,-117.2740777
812,"Mesoblast Investigational Site 10760 - Shands Hospital, University of Florida, Gainesville, Florida, United States",29.6328784,-82.34901329340119
813,"Mesoblast Investigational Site 10761 - Mayo Clinic, Rochester, Minnesota, United States",44.0234387,-92.4630182
814,"Mesoblast Investigational Site 10762 - Minneapolis Heart Institute, Minneapolis, Minnesota, United States",44.9772995,-93.2654692
815,"Mesoblast Investigational Site 10763 - University Hospital, Salt Lake City, Utah, United States",40.7596198,-111.8867975
816,"Mesoblast Investigational Site 10764 - University of Wisconsin, Madison, Wisconsin, United States",43.074761,-89.3837613
817,"Mesoblast Investigational Site 10765 - Georgia Regents University, Augusta, Georgia, United States",33.4709714,-81.9748429
818,"Mesoblast Investigational Site 10766 - Michigan Cardiovascular Institute, Saginaw, Michigan, United States",43.4200387,-83.9490365
819,"Mesoblast Investigational Site 10767 - Temple University Hospital, Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262
820,"Mesoblast Investigational Site 10768 - University of Miami, Miami, Florida, United States",25.7741728,-80.19362
821,"Mesoblast Investigational Site 10769 - Aurora Healthcare, Milwaukee, Wisconsin, United States",43.0349931,-87.922497
822,"Mesoblast Investigational Site 10770 - University of Cincinnati, Cincinnati, Ohio, United States",39.1014537,-84.5124602
823,"Mesoblast Investigational Site 10771 - Heart & Vascular Research, Swedish Medical Center, Seattle, Washington, United States",47.60711215,-122.31090400090531
824,"Mesoblast Investigational Site 10772 - University Cardiologist, Rush University Medical Center, Chicago, Illinois, United States",41.873526049999995,-87.66910060446992
825,"Mesoblast Investigational Site 10773, Cleveland, Ohio, United States",41.4996562,-81.6936813
826,"Mesoblast Investigational Site 10774 - University of Pittsburgh, Pittsburgh, Pennsylvania, United States",40.3693889,-80.6243098
827,"Mesoblast Investigational Site 10775 - Cedars-Sinai Medical Care Foundation, Los Angeles, California, United States",34.0536909,-118.242766
828,"Mesoblast Investigational Site 10776 - Columbia University Medical Center, New York, New York, United States",36.1021436,-115.17449463280128
829,"Mesoblast Investigational Site 10777 - Stern Cardiovascular Foundation, Germantown, Tennessee, United States",35.0867577,-89.8100858
830,"Mesoblast Investigational Site 10778 - Orange County Cardiology, Orange, California, United States",33.7500378,-117.8704931
831,"Mesoblast Investigational Site 10779 - Mercy Gilbert Medical Center, Gilbert, Arizona, United States",33.3527632,-111.7890373
832,"Mesoblast Investigational Site 10780 - Morton Plant Hospital, Clearwater, Florida, United States",27.9658533,-82.8001026
833,"Mesoblast Investigational Site 10781 - Duke University, Durham, North Carolina, United States",35.996653,-78.9018053
834,"Mesoblast Investigational Site 10782, Boston, Massachusetts, United States",42.3554334,-71.060511
835,"Mesoblast Investigational Site 10783 - Gill Heart Institute, University of Kentucky, Lexington, Kentucky, United States",38.027038,-84.5048374161113
836,"Mesoblast Investigational Site 10785 - Lehigh Valley Hospital, Allentown, Pennsylvania, United States",40.6022059,-75.4712794
837,"Mesoblast Investigational Site 10786 - Cardiovascular Associates of Mesa, Mesa, Arizona, United States",33.4151117,-111.8314792
838,"Mesoblast Investigational Site 10789 - Aspirus Research Institute, Wausau, Wisconsin, United States",44.9596017,-89.6298239
839,"Mesoblast Investigational Site 11024 - Victoria Heart Institute Foundation, Victoria, British Columbia, Canada",48.4283182,-123.3649533
840,"Mesoblast Investigational Site 11025 - St. Michael's Hospital, Toronto, Ontario, Canada",43.6534817,-79.3839347
841,"Mesoblast Investigational Site 11027, Edmonton, Alberta, Canada",53.5462055,-113.491241
842,"Mesoblast Investigational Site 13022 - University of Louisville, Louisville, Kentucky, United States",38.2542376,-85.759407
843,"Mesoblast Investigational Site 13023 - University of Arizona Medical Center, Tucson, Arizona, United States",32.2228765,-110.9748477
844,"Mesoblast Investigational Site 13024 - Austin Heart, PLLC, Austin, Texas, United States",30.3068274,-97.8267724
845,"Mesoblast Investigational Site 13026 - Sanger Heart and Vascular Institute, Carolinas Healthcare System, Charlotte, North Carolina, United States",35.3057976,-80.74737175036097
846,"Mesoblast Investigational Site 13027 - Emory University School of Medicine, Atlanta, Georgia, United States",33.7489924,-84.3902644
847,"Mesoblast Investigational Site 13030 - University of Iowa, Iowa City, Iowa, United States",41.6612561,-91.5299106
848,"Mesoblast Investigational Site 13031 - St. John's Regional Medical Center, Oxnard, California, United States",34.1976308,-119.1803818
849,"Mesoblast Investigational Site 13261 - University of Pennsylvania, Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262
850,"Mesoblast Investigational Site 13262 - University of Alabama at Birmingham Hospital, Birmingham, Alabama, United States",33.5206824,-86.8024326
851,"Mesoblast Investigational Site 13263 - RWJ Barnabas Heart Center, Newark, New Jersey, United States",40.735657,-74.1723667
852,"Mesoblast Investigational Site 13264 - Florida Hospital Pepin Heart Institute, Tampa, Florida, United States",27.9477595,-82.458444
853,"Mesoblast Investigational Site 13265 - University of California, Los Angeles, Los Angeles, California, United States",34.0536909,-118.242766
854,"Mesoblast Investigational Site 13266, New Orleans, Louisiana, United States",29.9759983,-90.0782127
855,"Mesoblast Investigational Site 13267 - Bethesda Heart Hospital, Boynton Beach, Florida, United States",26.5256179,-80.0666026
856,"Mesoblast Investigational Site 13268 - Houston Methodist Hospital, Houston, Texas, United States",29.7589382,-95.3676974
857,"Mesoblast Investigational Site 13273 - University of Florida Health, Jacksonville, Florida, United States",30.3321838,-81.655651
858,"Mesoblast Investigational Site 13274 - Soltero CV Research Center, Baylor Scott & White Research Institute, Dallas, Texas, United States",32.7762719,-96.7968559
859,"Mesoblast Investigational Site 13275 - Stanford University Hospital, Stanford, California, United States",37.426540700000004,-122.17030545534064
860,"Mesoblast Investigational Site 13277, Philadelphia, Pennsylvania, United States",39.9527237,-75.1635262
861,"Mesoblast Investigational Site 13278 - OhioHealth Research Institute, Columbus, Ohio, United States",39.9622601,-83.0007065
862,"Mesoblast Investigational Site 13279, Milwaukee, Wisconsin, United States",43.0349931,-87.922497
863,"Mesoblast Investigational Site 13280, Orlando, Florida, United States",28.5421109,-81.3790304
864,"Mesoblast Investigational Site 13281, Las Vegas, Nevada, United States",36.1672559,-115.148516
865,"MetroHealth Medical Center, Cleveland, Ohio, United States",41.46041015,-81.69794784319515
866,"Metroplex Clinical Research Center, Dallas, Texas, United States",32.7762719,-96.7968559
867,"Metropolitan Gastroenterology Group, Chevy Chase, Maryland, United States",38.9813699,-77.0849245
868,"Miami Baptist Hospital, Miami, Florida, United States",25.68511695,-80.33858857540258
869,"Miami Children's Research Institute, Miami, Florida, United States",25.7741728,-80.19362
870,"Miami Jewish Health, Miami, Florida, United States",25.82314155,-80.19308907007704
871,"Miami VA Healthcare System, Miami, Florida, United States",25.7741728,-80.19362
872,"Michael E. DeBakey VA Medical Center, Houston, TX, Houston, Texas, United States",29.70187215,-95.38885496647026
